platform,platform_label,kind,campaign_id,problem_size,threads,n_rows,n_sessions,n_in_range,n_above,n_below,throttle_nonzero_rows,throttle_masks,median_batches,median_time_e2e_op_s,ci95_low_time_e2e_op_s,ci95_high_time_e2e_op_s,mad_session_time_e2e_op_s,cv_session_time_e2e_op_s,cv_all_rows_time_e2e_op_s,median_time_kernel_op_s,ci95_low_time_kernel_op_s,ci95_high_time_kernel_op_s,mad_session_time_kernel_op_s,cv_session_time_kernel_op_s,cv_all_rows_time_kernel_op_s,median_device_energy_op_j,ci95_low_device_energy_op_j,ci95_high_device_energy_op_j,mad_session_device_energy_op_j,cv_session_device_energy_op_j,cv_all_rows_device_energy_op_j,median_total_energy_op_j,ci95_low_total_energy_op_j,ci95_high_total_energy_op_j,mad_session_total_energy_op_j,cv_session_total_energy_op_j,cv_all_rows_total_energy_op_j,median_dram_energy_op_j,ci95_low_dram_energy_op_j,ci95_high_dram_energy_op_j,mad_session_dram_energy_op_j,cv_session_dram_energy_op_j,cv_all_rows_dram_energy_op_j,median_avg_power_w,ci95_low_avg_power_w,ci95_high_avg_power_w,mad_session_avg_power_w,cv_session_avg_power_w,cv_all_rows_avg_power_w,median_gflops_per_s,ci95_low_gflops_per_s,ci95_high_gflops_per_s,mad_session_gflops_per_s,cv_session_gflops_per_s,cv_all_rows_gflops_per_s,median_logical_bandwidth_gb_s,ci95_low_logical_bandwidth_gb_s,ci95_high_logical_bandwidth_gb_s,mad_session_logical_bandwidth_gb_s,cv_session_logical_bandwidth_gb_s,cv_all_rows_logical_bandwidth_gb_s,median_edp_device_j_s,ci95_low_edp_device_j_s,ci95_high_edp_device_j_s,mad_session_edp_device_j_s,cv_session_edp_device_j_s,cv_all_rows_edp_device_j_s,median_ed2p_device_j_s2,ci95_low_ed2p_device_j_s2,ci95_high_ed2p_device_j_s2,mad_session_ed2p_device_j_s2,cv_session_ed2p_device_j_s2,cv_all_rows_ed2p_device_j_s2,median_temp_c,ci95_low_temp_c,ci95_high_temp_c,mad_session_temp_c,cv_session_temp_c,cv_all_rows_temp_c,median_temp_before_c,ci95_low_temp_before_c,ci95_high_temp_before_c,mad_session_temp_before_c,cv_session_temp_before_c,cv_all_rows_temp_before_c,median_temp_after_c,ci95_low_temp_after_c,ci95_high_temp_after_c,mad_session_temp_after_c,cv_session_temp_after_c,cv_all_rows_temp_after_c,median_clock_before_mhz,ci95_low_clock_before_mhz,ci95_high_clock_before_mhz,mad_session_clock_before_mhz,cv_session_clock_before_mhz,cv_all_rows_clock_before_mhz,median_clock_after_mhz,ci95_low_clock_after_mhz,ci95_high_clock_after_mhz,mad_session_clock_after_mhz,cv_session_clock_after_mhz,cv_all_rows_clock_after_mhz,median_clock_after_before_ratio,ci95_low_clock_after_before_ratio,ci95_high_clock_after_before_ratio,mad_session_clock_after_before_ratio,cv_session_clock_after_before_ratio,cv_all_rows_clock_after_before_ratio,median_sm_clock_mhz,ci95_low_sm_clock_mhz,ci95_high_sm_clock_mhz,mad_session_sm_clock_mhz,cv_session_sm_clock_mhz,cv_all_rows_sm_clock_mhz,median_mem_clock_mhz,ci95_low_mem_clock_mhz,ci95_high_mem_clock_mhz,mad_session_mem_clock_mhz,cv_session_mem_clock_mhz,cv_all_rows_mem_clock_mhz,stability_time,stability_energy,dram_share_total
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,4000000,20,50,5,50,0,0,0,-1,28723.0,3.5507264819473476e-05,3.479280377087816e-05,3.576132443405512e-05,1.152661659533131e-07,0.010550591594245075,0.010432019449566055,3.5507264819473476e-05,3.479280377087816e-05,3.576132443405512e-05,1.152661659533131e-07,0.010550591594245075,0.010432019449566055,0.009008692210270647,0.00891659838781296,0.009033026170556804,2.433396028615753e-05,0.005534433815849195,0.006092682575350535,0.009008692210270647,0.00891659838781296,0.009033026170556804,2.433396028615753e-05,0.005534433815849195,0.006092682575350535,nan,nan,nan,nan,nan,nan,252.75746888740235,252.56578176937708,255.69195361835978,0.19168711802527127,0.005186863159890886,0.0055950364176763434,225.30627770532647,223.7055621286786,229.93262128481226,0.7289994929111856,0.010656800717999787,0.010491488748457687,1351.8376662319588,1342.2333727720716,1379.5957277088737,4.37399695746717,0.010656800717999846,0.010491488748457668,3.201509051797223e-07,3.1017025718287125e-07,3.23032758228819e-07,2.8818530490967114e-09,0.016110614809163575,0.016133468051842462,1.1365661796514878e-11,1.078405255503836e-11,1.1552081763501702e-11,1.627295451966896e-13,0.026767618587553398,0.026402917335236434,79.5,78.0,83.5,1.5,0.026669887326941942,0.03661892757701095,79.0,77.5,83.5,1.5,0.02981509198891513,0.03942158742391867,78.5,76.5,81.0,1.0,0.021356717044436608,0.02972095994303924,2654.5,2612.0,2708.0,20.5,0.01358019823826647,0.028630782385769226,2607.5,2566.5,2640.5,32.0,0.012538882972829207,0.028846503178243874,0.9890808946976398,0.979880349614747,0.9948226717824717,0.005741777084831923,0.00671019757389131,0.04005054930316049,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,stable,stable,nan
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,4000000,32,50,5,50,0,0,0,-1,26020.0,3.939969545525535e-05,1.540754674995418e-05,3.982105047986803e-05,4.2135502461268287e-07,0.3102754555858711,0.28026104338226415,3.939969545525535e-05,1.540754674995418e-05,3.982105047986803e-05,4.2135502461268287e-07,0.3102754555858711,0.28026104338226415,0.009892699340153053,0.00441471806463437,0.009953173689735322,6.047434958226898e-05,0.2786360165591476,0.2515718347720569,0.009892699340153053,0.00441471806463437,0.009953173689735322,6.047434958226898e-05,0.2786360165591476,0.2515718347720569,nan,nan,nan,nan,nan,nan,251.3636727256675,250.1788342241494,286.6710414285988,0.8361698517247476,0.06144388568766758,0.0555859179941727,203.0474106988916,200.8988050805358,519.2261207012646,2.148605618355816,0.5309217721454286,0.4793488769106415,1218.2844641933495,1205.3928304832148,3115.356724207588,12.891633710134784,0.5309217721454287,0.4793488769106415,3.897693864470348e-07,6.801818820238573e-08,3.957938165986492e-07,6.024430151614424e-09,0.44260795039498807,0.39989580768305183,1.5356808700232165e-11,1.0480704546199595e-12,1.576094547572833e-11,4.0413677549616386e-13,0.5131489977584993,0.46383271730787023,69.5,69.0,71.0,0.5,0.01301282387147919,0.02943537157616096,69.5,68.5,71.0,1.0,0.014875495949302524,0.030621866129328518,67.5,66.0,69.0,1.0,0.01771118158206724,0.025916801560707074,3048.5,2863.5,3095.5,20.0,0.030297845651461115,0.031745649330042654,2983.5,2787.0,3027.5,37.0,0.0333963269779332,0.03444543166291697,0.9845633517646534,0.97621514850666,0.9901669498308036,0.005603598066150184,0.006137869314695311,0.026118214059984882,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,high_variability,high_variability,nan
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,4000000,64,50,5,50,0,0,0,-1,15885.0,6.442736635872297e-05,6.397736356501539e-05,6.470285570834666e-05,2.532890394514164e-07,0.004571214837104643,0.00604962160227067,6.442736635872297e-05,6.397736356501539e-05,6.470285570834666e-05,2.532890394514164e-07,0.004571214837104643,0.00604962160227067,0.014213667453572554,0.014145202580523639,0.014315335689158937,3.61070760397722e-05,0.004371926421976169,0.005323241311924067,0.014213667453572554,0.014145202580523639,0.014315335689158937,3.61070760397722e-05,0.004371926421976169,0.005323241311924067,nan,nan,nan,nan,nan,nan,221.05041377365004,219.85644490214293,221.47333625890562,0.30631788957242634,0.0028795810027703603,0.0031925090575569896,124.17091740038336,123.64216158084105,125.04422749839861,0.4863327148105725,0.0045829183654412685,0.006091276919904447,745.0255044023002,741.8529694850463,750.2653649903916,2.917996288863378,0.004582918365441228,0.006091276919904454,9.171336508933275e-07,9.043350736058949e-07,9.260441955369689e-07,2.347828755589203e-09,0.008621254681935784,0.010906533891862972,5.90436634062513e-11,5.7828337776211144e-11,5.991771481373385e-11,4.522110409425831e-13,0.013240296450618274,0.016750913388242406,68.0,66.0,70.0,1.5,0.024571513260912645,0.040944519755079664,68.0,66.0,70.0,1.5,0.024571513260912645,0.040944519755079664,64.0,62.0,66.0,1.0,0.023659517766151484,0.03601318483410881,4123.5,4109.5,4137.0,8.0,0.0025289852774887634,0.01445966539813064,4112.0,4102.0,4117.0,3.5,0.0014218160232575172,0.004982724673144928,0.9979389235552223,0.9952978242853567,0.9996372492109425,0.000986394202677543,0.0016860005784882256,0.015712595938792002,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,stable,stable,nan
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,8000000,1,50,5,50,0,0,0,-1,309.0,0.003244049843042071,0.003211547956730769,0.0033050855396039606,3.143321804207136e-05,0.011743727610834432,0.010730090859297076,0.003244049843042071,0.003211547956730769,0.0033050855396039606,3.143321804207136e-05,0.011743727610834432,0.010730090859297076,0.23949930128205127,0.23092978205128206,0.24166452265372168,0.0013325255787901558,0.018002086112936945,0.016902123745400455,0.23949930128205127,0.23092978205128206,0.24166452265372168,0.0013325255787901558,0.018002086112936945,0.016902123745400455,nan,nan,nan,nan,nan,nan,74.28900565567218,71.88546769635639,74.50146601447724,0.21246035880506042,0.017409545810165447,0.017230238067431628,4.9321067393915765,4.841024478275645,4.982021215288219,0.048257407147182185,0.0116523300851719,0.010642369030268923,29.59264043634946,29.046146869653867,29.892127291729317,0.2895444428830949,0.011652330085171959,0.010642369030268928,0.0007812704406719624,0.0007419018940044517,0.0007883944211242916,7.1239804523291804e-06,0.024505928050063883,0.022347926192352863,2.5344802346180267e-06,2.3837245980921697e-06,2.6042054658746752e-06,5.6447617935103453e-08,0.03350726458197227,0.03071872961578617,71.0,67.0,72.0,1.0,0.03088245496962792,0.02976951330551036,71.0,67.0,72.0,1.0,0.03088245496962792,0.02976951330551036,65.5,61.5,67.5,1.5,0.03739066496048567,0.057897415126295676,1793.0,1793.0,1825.5,0.0,0.00804632075956202,0.011574303967480238,1794.0,1794.0,1795.0,0.0,0.0002492551529929539,0.011222255680047002,1.0005577244841048,0.9830187897905683,1.0005577244841048,0.0,0.007866857767270337,0.012178551776772113,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,stable,stable,nan
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,8000000,2,50,5,50,0,0,0,-1,486.0,0.0021232570454545454,0.0021105197789046655,0.0021331291205821208,8.805732323232188e-06,0.004327351487915896,0.004009448332007977,0.0021232570454545454,0.0021105197789046655,0.0021331291205821208,8.805732323232188e-06,0.004327351487915896,0.004009448332007977,0.17244969022869022,0.16868233401639343,0.1762851298174442,0.002301268741086937,0.017767230098111316,0.01580024878997631,0.17244969022869022,0.16868233401639343,0.1762851298174442,0.002301268741086937,0.017767230098111316,0.01580024878997631,nan,nan,nan,nan,nan,nan,80.89002802852508,79.49471534649624,83.59527313912774,0.8325347005652759,0.019621478345733887,0.0165981317287673,7.535593371312257,7.500719432915464,7.581071419657144,0.031123825159942164,0.004334880141976915,0.004014480966394083,45.21356022787354,45.004316597492775,45.48642851794286,0.18674295095965476,0.0043348801419769165,0.0040144809663940646,0.0003680338227962386,0.00035803202834436406,0.00037184321001459595,3.8093872183573305e-06,0.016995015955207228,0.016031762615064043,7.845095056674338e-07,7.597648077611455e-07,7.922457583910107e-07,7.736252723576888e-09,0.01751953819926677,0.01724752173507441,69.0,67.5,71.5,0.5,0.02134280926736994,0.02805357693850951,69.0,67.5,71.5,0.5,0.02134280926736994,0.02805357693850951,65.0,61.5,67.5,2.5,0.03739625645587669,0.056728978937641616,1912.0,1910.0,1927.5,2.0,0.004542699189096309,0.015869589682263954,1834.0,1834.0,1835.0,0.0,0.00024381942836111542,0.007258087576632105,0.9597174965898816,0.9517817994865261,0.9617265903761291,0.0011776150308617783,0.004037643167078142,0.0178136853031957,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,stable,stable,nan
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,8000000,4,50,5,50,0,0,0,-1,1779.0,0.00064442234386174,0.0006107029538163717,0.0006476997945474986,3.2774506857585588e-06,0.0290943273866804,0.026093660641518794,0.00064442234386174,0.0006107029538163717,0.0006476997945474986,3.2774506857585588e-06,0.0290943273866804,0.026093660641518794,0.06600793943584071,0.06085080005425936,0.06928880601907032,0.0017119018137844166,0.04837555618238,0.04617525499623434,0.06600793943584071,0.06085080005425936,0.06928880601907032,0.0017119018137844166,0.04837555618238,0.04617525499623434,nan,nan,nan,nan,nan,nan,103.55615938561988,99.09308170002518,107.68130769507431,3.9945676419461336,0.04007980009620306,0.03819095863550984,24.8284449893086,24.70280235459336,26.199316570221395,0.12564263471524129,0.02940896361467996,0.02636319030577705,148.97066993585162,148.21681412756016,157.19589942132836,0.7538558082914619,0.029408963614679876,0.026363190305777044,4.150925429916209e-05,3.738781534164534e-05,4.4734271924497556e-05,1.955465310849209e-06,0.06877423003223272,0.06437955275492013,2.6798202068401703e-08,2.2966255700796303e-08,2.8870036896688862e-08,2.071834828287159e-09,0.0931964848974104,0.08627978186710288,68.5,68.0,70.5,0.5,0.018729636911063365,0.03331909027632491,68.5,68.0,70.5,0.5,0.018729636911063365,0.03331909027632491,64.5,63.0,68.0,1.0,0.030228140982392498,0.061602778758001416,1988.0,1980.0,2025.5,8.0,0.010129738369468256,0.018621567587157387,1914.0,1908.0,1945.0,6.0,0.008650225964110159,0.01648402614410007,0.9641235407666146,0.9625156576094717,0.9645586590898219,0.0002434654784325696,0.0008403872468644056,0.023978984137850996,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,stable,stable,nan
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,8000000,8,50,5,50,0,0,0,-1,9684.0,0.00010396417090045436,8.864155074377256e-05,0.00010581649068783069,1.8523197873763299e-06,0.06997802286440195,0.06526821053768017,0.00010396417090045436,8.864155074377256e-05,0.00010581649068783069,1.8523197873763299e-06,0.06997802286440195,0.06526821053768017,0.019328348771168936,0.017782616142945164,0.019626455873015872,0.00012847132018854387,0.03870625522679623,0.036433125897377835,0.019328348771168936,0.017782616142945164,0.019626455873015872,0.00012847132018854387,0.03870625522679623,0.036433125897377835,nan,nan,nan,nan,nan,nan,185.88708166472492,185.41250428164432,200.52036985194835,0.47457738308060016,0.034353457388262246,0.03174590553831841,153.8991739865855,151.20517260446923,180.50225909693154,2.6940013821162836,0.07656402840599952,0.07126767560518178,923.395043919513,907.2310356268154,1083.0135545815892,16.164008292697645,0.0765640284059995,0.0712676756051818,2.0090536061040356e-06,1.5753163563406373e-06,2.0761599714851892e-06,5.0370908025396065e-08,0.10532694237185221,0.09844722839699631,2.0886960881499837e-10,1.3962625975250565e-10,2.1968430145248179e-10,9.171986271289522e-12,0.165487257570593,0.154784217883427,77.5,76.0,79.0,0.5,0.014426245016127676,0.018846422802833006,77.5,76.0,79.0,0.5,0.014426245016127676,0.018846422802833006,74.0,73.5,76.0,0.5,0.013422818791946308,0.01428626169432773,2124.5,2123.0,2142.0,1.5,0.0040395986227013975,0.01865568889653275,2068.0,2050.0,2090.0,15.0,0.008138382423043865,0.014845799442442034,0.9697499843586603,0.96634866638701,0.9762614594652085,0.0034013179716503306,0.004192884908200006,0.02385914181133945,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,elevated,stable,nan
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,8000000,10,50,5,50,0,0,0,-1,7220.0,0.00014029657229916898,0.00013062798427919113,0.00014415988954818415,3.863317249015171e-06,0.04166823380980161,0.03797170378237951,0.00014029657229916898,0.00013062798427919113,0.00014415988954818415,3.863317249015171e-06,0.04166823380980161,0.03797170378237951,0.02317833698060942,0.02299436456102784,0.023694801486199575,0.00018397241958158228,0.012972279245377336,0.012452603660839787,0.02317833698060942,0.02299436456102784,0.023694801486199575,0.00018397241958158228,0.012972279245377336,0.012452603660839787,nan,nan,nan,nan,nan,nan,165.65159076941694,162.75708960786244,176.3168297872453,2.8945011615545013,0.03228573021614869,0.029258213262874803,114.04415143552924,110.98825917710434,122.48530118751101,3.0558922584249046,0.042360652137601644,0.03855251783287962,684.2649086131755,665.9295550626262,734.9118071250662,18.33535355054937,0.042360652137601616,0.038552517832879614,3.250634445568111e-06,3.0080817164929467e-06,3.39053584955513e-06,1.3990140398701894e-07,0.05339780823814498,0.04867698757184377,4.5596040645563355e-10,3.9302748577719383e-10,4.887284265199919e-10,3.2768020064358323e-11,0.09402693083163437,0.08575724694328096,72.0,71.0,74.5,1.0,0.019163586913690064,0.02265729883825645,72.0,71.0,74.5,1.0,0.019163586913690064,0.02265729883825645,65.5,65.0,68.5,0.5,0.02420332810841812,0.03655311649009467,2204.5,2200.5,2233.5,4.0,0.006310450219277585,0.016857317282824923,2169.0,2132.0,2189.0,13.0,0.01014352032161139,0.016272358994748524,0.9848006686408866,0.9684164092422491,0.988667719716513,0.0038670510756264598,0.008352401853241235,0.01932922025310495,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,stable,stable,nan
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,8000000,16,50,5,50,0,0,0,-1,16815.0,6.082393809295064e-05,6.043274335414808e-05,6.251834298056155e-05,2.384484994927936e-07,0.013656493813777733,0.014312270825030256,6.082393809295064e-05,6.043274335414808e-05,6.251834298056155e-05,2.384484994927936e-07,0.013656493813777733,0.014312270825030256,0.01648347329148407,0.016354502586975912,0.01680558395556927,4.412806554727339e-05,0.01030277779241533,0.00994363440405711,0.01648347329148407,0.016354502586975912,0.01680558395556927,4.412806554727339e-05,0.01030277779241533,0.00994363440405711,nan,nan,nan,nan,nan,nan,270.3723874194884,268.7576834375818,271.8353430037873,1.0545887838603107,0.00456265163967304,0.005987659361607201,263.0543350375714,255.92489283870762,264.7592785044063,1.0271672953393818,0.013460451082764207,0.014098005379948627,1578.326010225428,1535.5493570322458,1588.5556710264377,6.163003772036063,0.013460451082764134,0.014098005379948621,1.0056689386741437e-06,9.880199403615973e-07,1.0492734131944725e-06,8.836705881030815e-09,0.023402878287234963,0.024041991648987588,6.116875176896707e-11,5.968957193951217e-11,6.561303827625743e-11,7.606423024626249e-13,0.03749881864278007,0.03863482583565597,84.0,83.0,85.5,1.0,0.011562033623735427,0.023476022661760316,84.0,83.0,85.5,1.0,0.011562033623735427,0.023476022661760316,82.0,81.0,83.0,1.0,0.010894362862361949,0.01968358542280753,2416.5,2393.0,2433.0,9.5,0.00619049086126787,0.016902792853765763,2383.0,2361.5,2401.0,16.5,0.007274714228742739,0.01781708032510176,0.9840013261431508,0.9831719932069858,0.996420243484357,0.0008293329361650503,0.005643245916967546,0.022554119783225603,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,stable,stable,nan
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,8000000,20,50,5,50,0,0,0,-1,12771.0,7.928620977214e-05,7.572597473613294e-05,9.035469283399351e-05,3.4301655300188633e-06,0.07088010573482999,0.06457161928504068,7.928620977214e-05,7.572597473613294e-05,9.035469283399351e-05,3.4301655300188633e-06,0.07088010573482999,0.06457161928504068,0.018945326716780203,0.018389863537689947,0.020282677259632696,0.0005121697406674924,0.03790178753218304,0.03416000630675528,0.018945326716780203,0.018389863537689947,0.020282677259632696,0.0005121697406674924,0.03790178753218304,0.03416000630675528,nan,nan,nan,nan,nan,nan,238.68937553185822,224.20723079417365,242.87834003287708,3.9635567286863704,0.03190262312003415,0.029200536023629185,201.80056752414993,177.0799366704322,211.28839202798986,8.368490625290491,0.06751848383114653,0.06136103711807635,1210.8034051448997,1062.4796200225933,1267.7303521679391,50.210943751743116,0.06751848383114649,0.06136103711807634,1.500142628230349e-06,1.393513548711858e-06,1.8326362260345176e-06,1.0662907951849099e-07,0.11017354711823556,0.10007141868079357,1.189406602903368e-10,1.05525388900531e-10,1.655874213998684e-10,1.3415271389805795e-11,0.18580179944074604,0.16918191611820363,79.0,78.5,81.5,0.5,0.01474973509378437,0.030396112522097386,79.0,78.5,81.5,0.5,0.01474973509378437,0.030396112522097386,76.0,74.0,77.0,1.0,0.015081685517184367,0.034583671774996584,2559.5,2545.0,2600.5,11.0,0.008182494522889711,0.0208600667909733,2522.0,2505.5,2557.5,14.5,0.008070137817226024,0.01400613523482317,0.9862197803969324,0.9787384352836763,0.9905925662321519,0.004372785835219495,0.005351485658551062,0.021422390537708745,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,elevated,stable,nan
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,8000000,32,50,5,50,0,0,0,-1,19383.0,5.1988345087510966e-05,3.133171641928643e-05,5.2456508391354053e-05,4.3814038945338366e-07,0.1944248715422417,0.17628991803495972,5.1988345087510966e-05,3.133171641928643e-05,5.2456508391354053e-05,4.3814038945338366e-07,0.1944248715422417,0.17628991803495972,0.013987632537496172,0.008873580805752741,0.014188494362464926,9.394598492037942e-05,0.1778344716094182,0.16100737615486477,0.013987632537496172,0.008873580805752741,0.014188494362464926,9.394598492037942e-05,0.1778344716094182,0.16100737615486477,nan,nan,nan,nan,nan,nan,269.0385025768005,267.0982636331997,283.6216279554212,1.371847506233621,0.024778914719923086,0.022262166211031623,307.76262494312914,305.0146594807742,510.665088022722,2.5733702640494585,0.2629429771652998,0.23864894998027414,1846.5757496587748,1830.0879568846449,3063.990528136332,15.440221584296523,0.2629429771652999,0.2386489499802742,7.267372843729148e-07,2.7818323120437284e-07,7.446210555492207e-07,1.2152415251833839e-08,0.31711892762514304,0.28736104467054696,3.7758167782823055e-11,8.72095327159193e-12,3.9042289453593005e-11,1.0129373747023814e-12,0.4088530386040504,0.3704696110166093,72.0,71.0,74.0,1.0,0.01574827935219804,0.029030099449004164,72.0,71.0,74.0,1.0,0.01574827935219804,0.029406154556938943,68.5,68.0,71.0,0.0,0.017325597077377825,0.024543487582773346,2966.5,2923.0,3071.5,37.0,0.02027338927729247,0.03602578158480765,2866.0,2811.0,2918.5,29.5,0.014333345757596844,0.02263653727730185,0.9673094516609528,0.9047598929073053,0.9870654928398958,0.014123701134815092,0.03424529642570005,0.040133477677457105,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,high_variability,high_variability,nan
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,8000000,64,50,5,50,0,0,0,-1,13258.0,7.627604076783828e-05,7.34210945654518e-05,7.745128644755995e-05,1.1752456797216716e-06,0.021360793548017353,0.01967083769337743,7.627604076783828e-05,7.34210945654518e-05,7.745128644755995e-05,1.1752456797216716e-06,0.021360793548017353,0.01967083769337743,0.02016631724241967,0.018803530443533896,0.020700147399065345,0.0004230783875376204,0.03765205653679458,0.03286430408849845,0.02016631724241967,0.018803530443533896,0.020700147399065345,0.0004230783875376204,0.03765205653679458,0.03286430408849845,nan,nan,nan,nan,nan,nan,267.20958484196296,257.33202912767604,269.0708815865969,1.8612967446339326,0.01759632436807147,0.01824852046582266,209.76442852259925,206.5815567486565,217.92107345474182,3.182871773942736,0.02160004894972964,0.019842234217338755,1258.5865711355955,1239.489340491939,1307.5264407284508,19.09723064365653,0.021600048949729615,0.019842234217338744,1.5382685536726353e-06,1.377094954306584e-06,1.6024272707647193e-06,4.6172589748680845e-08,0.058463279709059617,0.05062700128905673,1.1747943455713004e-10,1.0085380334728653e-10,1.241060413815754e-10,4.418490141471269e-12,0.07946071605680605,0.06900628394160405,73.5,72.5,78.0,1.0,0.033993463423951896,0.04128424468151787,73.5,72.5,78.0,1.0,0.033993463423951896,0.04128424468151787,70.0,68.0,74.5,1.5,0.03669889398512447,0.046377255718880295,4081.0,3996.5,4113.5,18.5,0.01095725161800847,0.025218238266861693,4003.5,3918.5,4028.0,12.0,0.010533067214875163,0.01105903802505468,0.9817630847392638,0.9757408056042032,0.9870765394846066,0.0025899521012742177,0.004402634917248772,0.028698212891407497,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,stable,stable,nan
amd,AMD Threadripper 3970X,cpu,axpy_amd_20260725_215406,16000000,1,50,5,50,0,0,0,-1,152.0,0.006587744588815789,0.006558197421568627,0.006604536565789474,1.1450069078947946e-05,0.002769664521381975,0.00511133914040456,0.006587744588815789,0.006558197421568627,0.006604536565789474,1.1450069078947946e-05,0.002769664521381975,0.00511133914040456,0.47914747385620915,0.4748239705882353,0.4890754177631579,0.002195496538527686,0.010977109041619236,0.011554970322805936,0.47914747385620915,0.4748239705882353,0.4890754177631579,0.002195496538527686,0.010977109041619236,0.011554970322805936,nan,nan,nan,nan,nan,nan,72.6610106775321,72.04928370420022,74.17418351915154,0.21115708800046207,0.01083945293010214,0.01017311087024028,4.857504966594952,4.845155325827431,4.879390018429466,0.008428426365093777,0.0027738936939519774,0.005086745705624431,29.145029799569716,29.070931954964585,29.27634011057679,0.050570558190567994,0.002773893693951911,0.0050867457056244245,0.003158625940404282,0.003116185274575095,0.00322102479870239,2.050443677119448e-05,0.012114070126806117,0.014704582753128878,2.084438743166946e-05,2.0423999111944813e-05,2.1213498738395013e-05,1.5284851918739585e-07,0.014089382736313518,0.018772187854834355,70.0,69.0,70.0,0.0,0.007869576975648938,0.014845037047277814,70.0,69.0,70.0,0.0,0.007869576975648938,0.014845037047277814,64.5,62.5,66.5,1.0,0.02347639456362709,0.04604586283431391,1793.0,1793.0,1793.0,0.0,0.0,0.0064269342742096554,1795.0,1794.0,1809.5,1.0,0.004544963598139563,0.012415419569909226,1.0005577244841048,1.0005577244841048,1.0032958671789696,0.0,0.0011855633903322148,0.012265566206594879,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,stable,stable,nan
