scope,metric,folds,platform_match_pct,configuration_match_pct,within_1pct,within_2pct,within_5pct,within_10pct,median_regret_pct,p90_regret_pct,p95_regret_pct,max_regret_pct
all_platform,edp,255,98.82352941176471,94.50980392156862,94.90196078431372,95.29411764705881,95.29411764705881,95.29411764705881,0.0,0.0,0.9840566293147556,468.11588115143377
all_platform,energy,255,98.4313725490196,94.50980392156862,95.29411764705881,95.29411764705881,95.29411764705881,96.07843137254902,0.0,0.0,0.8362882458098418,62.65910565935484
all_platform,runtime,255,98.0392156862745,94.11764705882352,94.90196078431372,95.29411764705881,95.68627450980392,97.25490196078431,0.0,0.0,1.0374235156061338,116.88952832896958
gpu_only,edp,255,99.6078431372549,99.6078431372549,99.6078431372549,100.0,100.0,100.0,0.0,0.0,0.0,1.5347168139403955
gpu_only,energy,255,99.6078431372549,99.6078431372549,99.6078431372549,99.6078431372549,99.6078431372549,100.0,0.0,0.0,0.0,6.204518073987986
gpu_only,runtime,255,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
cpu_threads,edp,510,100.0,76.86274509803923,79.6078431372549,81.96078431372548,86.86274509803921,89.2156862745098,0.0,11.761558932649402,41.983290860743445,1315.0192163248648
cpu_threads,energy,510,100.0,80.0,84.11764705882354,88.0392156862745,91.96078431372548,93.33333333333333,0.0,2.649819210093365,23.97383038063721,224.24272639757743
cpu_threads,runtime,510,100.0,74.11764705882354,81.17647058823529,83.33333333333334,89.01960784313725,93.33333333333333,0.0,5.889220804273416,19.97709726582856,378.59566015918216
