platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_s,energy_j,total_energy_j,power_w,edp_j_s,throughput_gflops,efficiency_gflop_per_j,logical_bandwidth_gb_s,logical_gb_per_j,temperature_c,clock_mhz,working_set_bytes,operational_intensity_flop_per_byte
INTEL,Intel CPU,CPU,CPU package RAPL,2,32000000,4T,4,0.0030117364457831,0.2407920843373494,0.2441076912650602,79.99247133910598,0.0007252022962548732,10.625099365784473,0.1328947298581794,42.50040011941282,0.5315789526564012,79.0,1903.0,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,3,32000000,4T,4,0.0030052964071856,0.2570190254491018,0.2603001646706586,85.4646857778963,0.0007724183537605301,10.647867852065666,0.12450439785181212,42.591474070229715,0.49801762253334897,90.0,1924.0,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,4,32000000,4T,4,0.0030085677710843,0.2571715240963855,0.2604916927710843,85.49197806867011,0.0007737179590370148,10.636289900980715,0.12443056871260248,42.545162262995426,0.49772230595805306,88.0,1899.5,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,5,32000000,4T,4,0.0030099563253012,0.2542132575301205,0.2575388418674699,84.32594036242953,0.000765170802478209,10.631383163607143,0.12587856082292828,42.52553531227444,0.5035142747613544,88.0,1922.5,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,1,32000000,8T,8,0.0029190130813953,0.3305232427325582,0.3339473299418604,113.23527460701618,0.0009648016692415314,10.962608973545219,0.09681618374382432,43.8504386348332,0.387264759179344,82.0,2452.5,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,2,32000000,8T,8,0.0029181511627906,0.3269023953488372,0.330249625,112.08856121186896,0.0009539506051062417,10.965846940361619,0.09788854243742336,43.863390502908295,0.39155419422182985,84.0,2459.5,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,3,32000000,8T,8,0.0029195218023255,0.3404625450581395,0.3439209898255814,116.74488770177848,0.0009939878231724662,10.960698760499373,0.09398977791972823,43.84279778217226,0.37595913517635815,86.0,2459.5,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,4,32000000,8T,8,0.0029161090116279,0.3305836584302325,0.3341013691860465,113.36403992222677,0.0009640179854453207,10.973526323056145,0.09679849013696298,43.894108035606244,0.3871939847474752,85.0,2459.0,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,5,32000000,8T,8,0.0029158183139534,0.3336520857558139,0.3372560363372092,114.41647004238408,0.0009728688621355525,10.97462034821125,0.09590828400641101,43.898484136500166,0.38363316000271575,87.0,2382.0,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,1,32000000,10T,10,0.0030050224550898,0.3304362709580838,0.334321371257485,109.94780987294229,0.0009929684142051794,10.648838562187628,0.09684166604113273,42.595356910960234,0.3873666883749482,59.0,2739.0,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,2,32000000,10T,10,0.0030046511976047,0.3962928547904192,0.4000155643712575,131.88749652152802,0.0011907218007482187,10.65015434254409,0.08074836226084194,42.600620032715035,0.32299346923045896,87.0,2739.0,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,3,32000000,10T,10,0.0030058068862275,0.3998145194610778,0.4037405508982036,133.01304618613992,0.0012017652358098465,10.64605951454262,0.08003711081611986,42.58424071968544,0.3201484632737578,88.0,2739.5,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,4,32000000,10T,10,0.0030018413173652,0.4006415973053892,0.4045008158682635,133.46701246871504,0.0012026625002465074,10.660123443196289,0.07987188353686597,42.640496437816104,0.31948755411543545,88.0,2739.0,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,5,32000000,10T,10,0.0030075613772455,0.4143233967065868,0.4183282410179641,137.6404773253758,0.0012461030456238959,10.639849029218304,0.0772343518477707,42.55939877683556,0.30893742669967134,92.0,2669.5,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,1,32000000,16T,16,0.0030927592592592,0.3330158132716049,0.337293674382716,107.68570888030014,0.001029937739975489,10.346747456724087,0.09609152996557875,41.38699241358329,0.38436614388519824,66.0,3518.5,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,2,32000000,16T,16,0.0030900679012345,0.3851068302469136,0.3892600015432099,124.64078119160392,0.0011900062546921512,10.35575916866287,0.08309382354886566,41.42303926359135,0.33237531496891914,85.0,3538.5,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,3,32000000,16T,16,0.0030898676923076,0.3972925907692307,0.4015438169230769,128.50425623750175,0.0012275815406110305,10.3564301732614,0.08054516933739485,41.42572328215322,0.3221806974858724,89.0,3416.5,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,4,32000000,16T,16,0.0030898723076923,0.3961130184615384,0.4004127892307692,128.09619284673548,0.0012239386464607163,10.356414703719423,0.0807850222249313,41.425661403981444,0.32314010909598134,89.0,3491.0,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,5,32000000,16T,16,0.0030914553846153,0.3994010215384615,0.4038255507692307,129.23375816532862,0.0012347304386559283,10.351111375971572,0.08011997284518328,41.40444809166421,0.32047991141072696,90.0,3472.5,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,1,32000000,20T,20,0.0030534893617021,0.3933510957446808,0.3983929346504559,128.74682100394216,0.001201093386270247,10.479813488579607,0.08135225590110164,41.919256574271884,0.32540904394247117,80.0,3999.0,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,2,32000000,20T,20,0.0030573799392097,0.4171252492401215,0.4223308480243161,136.5160857412692,0.0012753103691645936,10.466477714991374,0.07671556458951959,41.865913476585,0.30686227753697015,88.0,3999.0,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,3,32000000,20T,20,0.003051159574468,0.4323784331306991,0.4375994544072948,141.655520281815,0.0013192555960402045,10.487815605507791,0.07400923947177324,41.951265043985146,0.29603697638940335,92.0,3999.0,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,4,32000000,20T,20,0.0030619618902439,0.4319184557926829,0.4372038368902439,141.26383930816542,0.0013225178513301898,10.45081557087931,0.07408805660149823,41.80326489622122,0.29635224492800766,92.0,3999.0,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,5,32000000,20T,20,0.0030606048632218,0.4263591580547112,0.4314899878419452,139.23390565356056,0.0013049169126214011,10.45544930825034,0.07505409088900983,41.821799846863776,0.3002163823195626,91.0,3997.5,128000004.0,0.2499999843750004
INTEL,Intel CPU,CPU,CPU package RAPL,1,64000000,1T,1,0.0159686031746031,0.6670946269841269,0.6737614206349206,41.75477611281148,0.0106525693782194,4.007864576520214,0.09593841175027608,16.031458807063935,0.383753658993406,64.0,1363.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,2,64000000,1T,1,0.0159455158730158,0.794689253968254,0.801451126984127,49.68106283857352,0.012671730113265877,4.0136675106451465,0.08053462240796408,16.054670544289035,0.3221384996986843,90.0,1358.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,3,64000000,1T,1,0.0159698333333333,0.8218726111111111,0.8282107698412697,51.41268910932877,0.013125168620675899,4.00755585009237,0.07787094755898573,16.030223901313967,0.3114837999698115,93.0,1359.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,4,64000000,1T,1,0.0159650079365079,0.8233999365079365,0.8300340634920635,51.46040973091651,0.013145586521269306,4.008767127114815,0.07772650465753725,16.035069009555162,0.3109060283459622,95.5,1331.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,5,64000000,1T,1,0.0159463888888888,0.8184992142857143,0.8249786428571428,51.197303902636,0.013052106776249928,4.013447774661649,0.07819188813253945,16.053791600327575,0.312767562304144,92.0,1363.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,1,64000000,2T,2,0.0089421785714285,0.4879677410714286,0.49501796875,54.55459840563202,0.0043634946777573,7.1570924790619666,0.1311562089319173,28.62837081088444,0.5246248521221955,60.0,1634.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,2,64000000,2T,2,0.0089051991150442,0.596561221238938,0.6042206991150443,67.02119221023348,0.005312496459446678,7.186812801510541,0.10728152739644196,28.747252104393777,0.429126122995959,92.0,1662.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,3,64000000,2T,2,0.0089037256637168,0.5904534026548673,0.5983630973451327,66.30607397198179,0.0052572351144470515,7.188002125986846,0.1083912781469893,28.752009402447666,0.4335651261368672,91.0,1680.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,4,64000000,2T,2,0.0089063539823008,0.6050334734513274,0.6127875221238939,67.95476102308918,0.005388642285698515,7.185880903362289,0.10577926975663199,28.743524511684285,0.4231170922489369,95.0,1641.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,5,64000000,2T,2,0.0090007098214285,0.5881389821428571,0.5959372678571428,65.1821274805911,0.005293668312938175,7.1105501976779175,0.10881781507972652,28.44220167953046,0.4352712739211332,90.0,1629.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,1,64000000,4T,4,0.0062528062499999,0.5008005656250001,0.5081277375,80.11298088630241,0.0031314089067434854,10.235404143539714,0.12779538082215997,40.9416178535844,0.5111815392630628,81.0,1923.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,2,64000000,4T,4,0.0062644937499999,0.514445896875,0.52143565625,82.11587562347637,0.0032227431056865304,10.216308221235119,0.12440569433786487,40.865234161979025,0.4976227929021715,85.0,1881.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,3,64000000,4T,4,0.006271321875,0.5137941562499999,0.52081638125,81.92238164329146,0.0032221685313377924,10.205184851877819,0.12456350120272511,40.8207406831594,0.49825402038133837,85.0,1923.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,4,64000000,4T,4,0.0062614375,0.525589740625,0.532544259375,83.9157283982693,0.003290947311564648,10.221294870387192,0.12176797614788869,40.88518075921065,0.48707191981255205,88.0,1924.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,5,64000000,4T,4,0.0062722874999999,0.5282039468749999,0.535286653125,83.9660422679874,0.003313047013434673,10.203613753355697,0.1211653176365713,40.814456288874524,0.48466128569195016,87.0,1900.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,1,64000000,8T,8,0.0061870552147239,0.6832205490797546,0.6908436564417177,110.47097166097004,0.004227123260990421,10.344177767751834,0.0936739960269097,41.37671236402957,0.3746959958168885,81.0,2459.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,2,64000000,8T,8,0.0061823159509202,0.6741486104294478,0.6813780245398773,109.04163607174416,0.0041677997075486636,10.352107447771896,0.0949345559864472,41.408431085101036,0.37973823581260846,80.5,2459.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,3,64000000,8T,8,0.0061640398773006,0.7037822239263803,0.7111842331288343,114.16910646579646,0.004338141693217509,10.382800934770612,0.09093722010048207,41.53120503693258,0.36374889176908093,86.0,2460.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,4,64000000,8T,8,0.0061784386503067,0.724386036809816,0.7319241993865031,117.23133142590518,0.004475574687568259,10.358603948721417,0.0883506800902112,41.43441708971118,0.35340273140468,90.0,2459.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,5,64000000,8T,8,0.0061814104938271,0.7259423796296296,0.7333083858024692,117.43116752344434,0.004487347843356409,10.353623831310328,0.08816126568151637,41.41449661944431,0.35264507374622395,87.0,2320.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,1,64000000,10T,10,0.0063932611464968,0.7260610859872612,0.734432949044586,113.57222430575194,0.004641898131025629,10.010540400820156,0.08814685187676191,40.04216285459819,0.35258741852540426,65.0,2739.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,2,64000000,10T,10,0.0063854363057324,0.841823678343949,0.8498770828025479,131.79427859151906,0.005375411478722646,10.022807516307893,0.07602542034206258,40.09123131808253,0.30410169087142797,88.0,2739.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,3,64000000,10T,10,0.0063846719745222,0.8490889840764332,0.8572815477707006,132.95354109737613,0.00542115464050833,10.024007381332925,0.07537490204235044,40.09603077833265,0.30149961759126465,88.0,2739.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,4,64000000,10T,10,0.0063852452229299,0.8816478535031848,0.8898402993630573,138.08096941290003,0.00562953774488761,10.02310745563399,0.07259133989347234,40.092431075424415,0.290365368647807,93.0,2669.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,5,64000000,10T,10,0.006387229299363,0.8545784426751593,0.8628176847133758,133.84277184491123,0.005458388467658781,10.01999395988222,0.07489072483463939,40.079977092028145,0.2995629086998983,90.0,2739.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,1,64000000,16T,16,0.0063676930379746,0.6962519335443038,0.705142490506329,109.32099385558504,0.004433518589906417,10.050735583252418,0.09192074867814722,40.20294358935164,0.36768300620268257,68.0,3419.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,2,64000000,16T,16,0.0063880605095541,0.8013232675159236,0.8102163662420382,125.43158047480122,0.005118901520605328,10.01869016492258,0.07986789051863917,40.07476191202662,0.31947157205804316,88.0,3406.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,3,64000000,16T,16,0.0063891560509554,0.7964503789808918,0.8053843598726114,124.53456038406546,0.005088645758151486,10.016972271389395,0.08035654284186795,40.06789033767913,0.3214261814120398,87.0,3427.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,4,64000000,16T,16,0.0063741582278481,0.791898414556962,0.8010983037974684,124.19377543063166,0.005047685794768125,10.040541309500288,0.08081844567880041,40.16216649306883,0.3232737928175075,87.0,3555.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,5,64000000,16T,16,0.0063714398734177,0.7963707721518987,0.8055910664556962,124.97201638284858,0.005074028491713049,10.04482507431555,0.08036457544400276,40.17930155286535,0.32145831182158313,88.0,3427.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,1,64000000,20T,20,0.0064475801282051,0.753816483974359,0.7643580865384616,116.9084582954938,0.004860292182386515,9.926204518192865,0.08490129940190716,39.70481931354705,0.3396052082202912,65.0,3994.5,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,2,64000000,20T,20,0.0064587307692307,0.8908645128205128,0.9013832884615384,137.8673336508591,0.005753854040169564,9.909067475748497,0.07184032821935339,39.63627114162744,0.2873613218574547,90.0,3999.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,3,64000000,20T,20,0.0064518397435897,0.8867980544871795,0.8976465096153847,137.49490173986803,0.005721478932478409,9.919651067525033,0.07216975575911715,39.678605510056535,0.2886790320576882,89.5,3999.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,4,64000000,20T,20,0.0064496666666666,0.9174618814102564,0.928730625,142.23104936264895,0.0059173233144689565,9.92299328130663,0.06975766546466629,39.6919743656007,0.2790306705783735,94.0,3999.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,5,64000000,20T,20,0.0064483846153846,0.8980770096153846,0.9092878397435896,139.38232140295344,0.005791145972234454,9.924966145367378,0.07126337531723363,39.6998658220903,0.28505351017685665,91.0,3999.0,256000004.0,0.2499999921875001
INTEL,Intel CPU,CPU,CPU package RAPL,1,128000000,1T,1,0.03196296875,1.586266265625,1.599039140625,49.616423954701474,0.05070177907735107,4.004634237863152,0.0806926313531399,16.01853720174225,0.322770530455849,86.0,1364.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,2,128000000,1T,1,0.03204134375,1.5958745,1.60887590625,49.78737269105733,0.05113396343635938,3.9948386684001043,0.08020680761551112,15.979354923277835,0.32082723547497,90.0,1333.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,3,128000000,1T,1,0.032047140625,1.633364296875,1.6475330625,51.13037184513311,0.052344655313807366,3.9941160585212123,0.07836586072371811,15.976464483717104,0.3134634477927387,91.0,1363.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,4,128000000,1T,1,0.032129109375,1.6508870781249998,1.6653651875,51.36303132928079,0.05304153149885229,3.9839261495246476,0.07753407286062013,15.935704847093977,0.31013629628836004,94.0,1362.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,5,128000000,1T,1,0.0320693125,1.642476640625,1.65583928125,51.20640268486255,0.05267309666215332,3.9913546322516265,0.07793109249413317,15.965418778466173,0.31172437484722604,94.0,1364.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,1,128000000,2T,2,0.0181075357142857,1.0728694107142855,1.0878203839285714,58.96791585731771,0.01942702117127358,7.06888010713772,0.11930622471077937,28.27552087035589,0.4772249062997566,74.0,1632.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,2,128000000,2T,2,0.0179957857142857,1.1676164464285714,1.1825201517857145,64.88821332496377,0.02101217536640432,7.112776348430789,0.10962503944811501,28.451105838271683,0.438500164644025,88.0,1608.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,3,128000000,2T,2,0.0179220982142857,1.2001955089285714,1.215609794642857,66.93262333537126,0.021510021787362468,7.1420208431829275,0.10664929009296753,28.56808381910802,0.4265971670374507,91.0,1680.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,4,128000000,2T,2,0.01793125,1.2288547142857142,1.2448937589285711,68.52736684440478,0.022034901095535714,7.138375684907634,0.10416202787194535,28.553503185779018,0.4166481179979082,96.0,1581.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,5,128000000,2T,2,0.0180791696428571,1.1610682589285717,1.1764729107142855,64.2226330867924,0.020991150020106382,7.079971123041679,0.11024330224832586,28.319884934664913,0.44097321588350985,88.0,1623.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,1,128000000,4T,4,0.012825532051282,0.8998710897435898,0.9139172692307692,70.10515295311774,0.011541325503528472,9.980092715701844,0.14224259503266456,39.92037148656317,0.5689703890208206,60.0,1893.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,2,128000000,4T,4,0.0127945897435897,1.0471371987179487,1.060939173076923,81.91783286265236,0.013397690862847917,10.004228471970357,0.12223804020783086,40.016914513145714,0.48895216847120104,83.0,1899.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,3,128000000,4T,4,0.0128203333333333,1.0599021153846155,1.0739424102564104,82.70628021313388,0.013588298419935864,9.984139699955826,0.12076586803824953,39.93655942383204,0.4830634797008649,85.0,1896.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,4,128000000,4T,4,0.0128163141025641,1.0765200769230767,1.0906114743589743,84.02583544299,0.013797019443562618,9.987270753171666,0.11890163661958932,39.94908363689109,0.4756065539097096,87.0,1899.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,5,128000000,4T,4,0.0128248924050632,1.079317829113924,1.0934248101265822,84.27666445782188,0.013842135029252464,9.980590476491349,0.11859342590966257,39.922362529752306,0.47437371105073944,88.0,1907.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,1,128000000,8T,8,0.0127100063291139,1.3790591708860758,1.3946981012658228,108.59813348298113,0.017527850790184592,10.070805291953283,0.09281690133553674,40.283221797238475,0.3712676111432034,78.0,2459.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,2,128000000,8T,8,0.0127212911392405,1.3896572405063292,1.4044638607594937,109.24462287794243,0.01767823434023457,10.061871676308636,0.09210904334464699,40.24748733410152,0.3684361791354032,82.0,2459.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,3,128000000,8T,8,0.012714582278481,1.4551671202531646,1.4699950443037977,114.44304457331054,0.018501842079399117,10.06718083193623,0.08796240460527381,40.268723956943724,0.3518496239187456,86.5,2448.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,4,128000000,8T,8,0.0127224493670886,1.5519496962025316,1.5677444303797468,121.98398526114582,0.019744601430205243,10.060955662446585,0.08247689942090483,40.24382327859607,0.3299076028384256,90.0,2459.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,5,128000000,8T,8,0.0127107784810126,1.4511283797468355,1.4664681645569622,114.10060489044564,0.018444971382472756,10.070193512632352,0.08820721914509792,40.28077467991651,0.35282888209334295,87.0,2385.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,1,128000000,10T,10,0.0130017371794871,1.6765864551282053,1.6932394294871795,128.9422405475638,0.021798536448264866,9.84483821146194,0.0763456000783521,39.37935346115015,0.3053824050850085,84.0,2739.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,2,128000000,10T,10,0.0129975576923076,1.7107715384615385,1.7272023653846154,131.62409531462478,0.022235851769511678,9.848003911977615,0.07482004237404355,39.39201626341071,0.2992801741724269,88.0,2739.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,3,128000000,10T,10,0.0130006346153846,1.7051547500000002,1.721633826923077,131.13509687479143,0.022168093867437476,9.845673137258105,0.07506649997602856,39.38269316438699,0.3002660045957705,87.0,2739.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,4,128000000,10T,10,0.0129985897435897,1.768584192307692,1.7848443653846155,136.15192000441016,0.022989100342805636,9.847222008304682,0.07237427517260712,39.388888648670104,0.2894971052138207,91.0,2740.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,5,128000000,10T,10,0.0129973974358974,1.7464077564102565,1.7627661025641026,134.32922862539925,0.022698755695198,9.848125336729176,0.07329330652029636,39.39250196242454,0.29317323066201717,90.0,2740.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,1,128000000,16T,16,0.0130064166666666,1.3941802564102566,1.412475455128205,107.2157817557258,0.018133289323311874,9.841296206359731,0.09181022210827683,39.365185440519944,0.3672408941712462,67.0,3432.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,2,128000000,16T,16,0.0130193246753246,1.5561971038961038,1.5741666623376624,119.45455921757032,0.020260635354423226,9.831539053834119,0.08225179103568467,39.326156829807665,0.3290071692834757,83.0,3439.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,3,128000000,16T,16,0.0130010448717948,1.5986850576923075,1.6177121794871796,122.95629230165476,0.020784576170925547,9.84536245065121,0.08006580056785371,39.38145041794,0.32026320727552743,87.0,3414.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,4,128000000,16T,16,0.0129987371794871,1.6233103333333334,1.6420409679487178,124.84750881508212,0.021100984383745598,9.847110317915558,0.07885121924725422,39.38844188710663,0.3154048819172181,89.0,3438.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,5,128000000,16T,16,0.0129874935897435,1.6334327564102562,1.652123967948718,125.74622647336832,0.021214197453155257,9.85563520132047,0.07836257629686671,39.42254142125908,0.3134503100851279,89.0,3430.5,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,1,128000000,20T,20,0.013108409090909,1.610519844155844,1.6322569545454546,122.84485872906733,0.02111135296622181,9.764724163878215,0.07947744292905087,39.05889726580813,0.31790977668354375,73.0,3999.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,2,128000000,20T,20,0.0131083051948051,1.770021344155844,1.7915557012987016,134.96305838779077,0.023201979980513952,9.764801558841274,0.07231551157426612,39.0592068456652,0.28926205081678397,87.0,3998.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,3,128000000,20T,20,0.0131091558441558,1.7878162142857144,1.8102272337662335,136.3318624695277,0.02343676137378007,9.764167923677842,0.0715957255433774,39.05667230497187,0.28638290664824245,88.0,3999.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,4,128000000,20T,20,0.013108487012987,1.850298220779221,1.8724603376623377,141.1736492222957,0.02425461019723737,9.764666118460985,0.0691780371199271,39.058665084135576,0.2767121528033357,93.0,3999.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,5,128000000,20T,20,0.0131098441558441,1.8225356168831168,1.8451238766233768,139.0704896876453,0.02389315790581285,9.763655271442735,0.07023182307893899,39.05462169599941,0.28092729670524497,91.0,3999.0,512000004.0,0.24999999609375
INTEL,Intel CPU,CPU,CPU package RAPL,1,256000000,1T,1,0.0635817187499999,2.999172125,3.02351821875,47.235335172481285,0.19069251853458954,4.026314545012207,0.0853568879445357,16.105258305871157,0.34142755444554557,80.0,1364.0,1024000004.0,0.249999998046875
INTEL,Intel CPU,CPU,CPU package RAPL,2,256000000,1T,1,0.0640038749999999,3.1268344687500003,3.15135940625,48.93981152792848,0.20012952248356614,3.999757811538761,0.08187193839600337,15.999031371147474,0.32748775614251163,87.0,1361.5,1024000004.0,0.249999998046875
INTEL,Intel CPU,CPU,CPU package RAPL,3,256000000,1T,1,0.0639055,3.29546275,3.323104125,51.52889194441983,0.210598194770125,4.005914968195226,0.07768256491444184,16.023659997965748,0.3107302620853475,94.0,1408.5,1024000004.0,0.249999998046875
INTEL,Intel CPU,CPU,CPU package RAPL,4,256000000,1T,1,0.06395734375,3.288541,3.31699278125,51.41896720221371,0.21032634717296878,4.002667778084514,0.07784607185983086,16.010671237421423,0.31138428987201316,93.0,1363.5,1024000004.0,0.249999998046875
INTEL,Intel CPU,CPU,CPU package RAPL,5,256000000,1T,1,0.063716,3.28045384375,3.30882815625,51.4285261858481,0.209017397108375,4.017829101010736,0.07803798230166761,16.0713165296001,0.31215193164535743,94.0,1361.5,1024000004.0,0.249999998046875
INTEL,Intel CPU,CPU,CPU package RAPL,1,256000000,2T,2,0.0359210535714285,2.2340815535714285,2.2643630000000003,62.17342057490952,0.0802505631687795,7.126739712434872,0.11458847533598558,28.506959072450105,0.45835390492483225,81.5,1519.5,1024000004.0,0.249999998046875
INTEL,Intel CPU,CPU,CPU package RAPL,2,256000000,2T,2,0.0359571964285714,2.3495248928571426,2.380775982142857,65.338127008139,0.08448232808628245,7.119576174648137,0.10895819822053082,28.478304921079303,0.435832796287067,89.0,1634.5,1024000004.0,0.249999998046875
