metric,policy,lower_is_better,problem_size,platform_a,platform_a_label,platform_b,platform_b_label,a_median,b_median,a_over_b_ratio,ratio_ci95_low,ratio_ci95_high,probability_a_better,cliffs_delta_a_minus_b,classification,analysis_type
runtime_s,runtime_opt,True,16000000,INTEL,Intel CPU,3090,RTX 3090,0.0012906685971685,7.689482427341227e-05,16.784856579934615,16.77096687237402,16.81640771941929,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,16000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0012906685971685,0.0001578432249814,8.176902095864998,8.170815382540347,8.192272532743653,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,16000000,AMD,AMD CPU,3090,RTX 3090,9.750555344598444e-05,7.689482427341227e-05,1.2680379254042808,1.265915150716048,1.276402474272762,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,16000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,9.750555344598444e-05,0.0001578432249814,0.6177367033489992,0.6167025735240229,0.6218115726723041,1.0,-1.0,clear_AMD,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,16000000,3090,RTX 3090,5060ti,RTX 5060 Ti,7.689482427341227e-05,0.0001578432249814,0.4871594855114842,0.487045069433991,0.48740823782658577,1.0,-1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,32000000,INTEL,Intel CPU,AMD,AMD CPU,0.0029181511627906,0.0005241095461658,5.567826772358491,5.2460018017325964,5.715903687950473,0.0,1.0,clear_AMD,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,32000000,INTEL,Intel CPU,3090,RTX 3090,0.0029181511627906,0.0001487715977242,19.614974951068348,19.59693161510008,19.626162884064748,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,32000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0029181511627906,0.0003079890601908,9.47485329830481,9.465042216189563,9.47930358473398,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,32000000,AMD,AMD CPU,3090,RTX 3090,0.0005241095461658,0.0001487715977242,3.5229140117014786,3.431648960849024,3.739033208984052,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,32000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0005241095461658,0.0003079890601908,1.7017148136401756,1.657629976914843,1.806109425119822,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,32000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0001487715977242,0.0003079890601908,0.48304182503117365,0.4828309758167218,0.48319257601100135,1.0,-1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,64000000,INTEL,Intel CPU,AMD,AMD CPU,0.0061814104938271,0.0044621311111111,1.3853045416874559,1.3814116447523466,1.3892803207151991,0.0,1.0,clear_AMD,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,64000000,INTEL,Intel CPU,3090,RTX 3090,0.0061814104938271,0.0002925112850248,21.1322120215055,21.072827589465458,21.15150946808545,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,64000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0061814104938271,0.0006085138339416,10.158208653675965,10.129662685519442,10.1677282275806,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,64000000,AMD,AMD CPU,3090,RTX 3090,0.0044621311111111,0.0002925112850248,15.254560557322725,15.213133855522923,15.28446830318579,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,64000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0044621311111111,0.0006085138339416,7.332834295989625,7.31292056995433,7.347462229930667,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,64000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0002925112850248,0.0006085138339416,0.4806978390780065,0.4806465350095389,0.48107784740277554,1.0,-1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,128000000,INTEL,Intel CPU,AMD,AMD CPU,0.012714582278481,0.0091114272727272,1.395454509804293,1.394125422712452,1.399897568597986,0.0,1.0,clear_AMD,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,128000000,INTEL,Intel CPU,3090,RTX 3090,0.012714582278481,0.0005799773257971,21.922550611795963,21.90280422859492,21.936115087953347,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,128000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.012714582278481,0.0012090710458937,10.515992688488259,10.512208006535413,10.522499410019899,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,128000000,AMD,AMD CPU,3090,RTX 3090,0.0091114272727272,0.0005799773257971,15.709971523808766,15.660110499192921,15.724948598342605,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,128000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0091114272727272,0.0012090710458937,7.535890718475005,7.511972964579223,7.543075047026996,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,128000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0005799773257971,0.0012090710458937,0.4796883754406694,0.4796686957014342,0.480120836525546,1.0,-1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,256000000,INTEL,Intel CPU,AMD,AMD CPU,0.0257376666666666,0.018131875,1.4194707754529856,1.4181537538145617,1.4203402414583794,0.0,1.0,clear_AMD,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,256000000,INTEL,Intel CPU,3090,RTX 3090,0.0257376666666666,0.0011548805571593,22.285998761616035,22.271010287872983,22.29627843495386,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,256000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0257376666666666,0.0024108137458033,10.67592496992779,10.668108490496868,10.680849363150811,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,256000000,AMD,AMD CPU,3090,RTX 3090,0.018131875,0.0011548805571593,15.700216691325727,15.691019073922554,15.706069182762615,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,256000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.018131875,0.0024108137458033,7.5210600700960955,7.518086118719851,7.523996832823841,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
runtime_s,runtime_opt,True,256000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0011548805571593,0.0024108137458033,0.479041800375369,0.4789294188191194,0.4793226006968282,1.0,-1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,1000000,INTEL,Intel CPU,AMD,AMD CPU,0.0015453026383549,0.0029015266273865,0.5325826148791213,0.4487855192889272,0.7716409614806753,1.0,-1.0,clear_INTEL,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,1000000,INTEL,Intel CPU,3090,RTX 3090,0.0015453026383549,0.0012116827679173,1.275335986671695,1.0746733127520844,1.847791233646654,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,1000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0015453026383549,0.0004058325746143,3.807734358986691,3.2086215243807503,5.516897697643339,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,1000000,AMD,AMD CPU,3090,RTX 3090,0.0029015266273865,0.0012116827679173,2.3946256431242205,2.3566836389093533,2.4487127824797197,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,1000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0029015266273865,0.0004058325746143,7.1495656309602245,7.036283268815951,7.311326228087497,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,1000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0012116827679173,0.0004058325746143,2.9856715397202245,2.9600595317430014,3.0367221688540633,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,2000000,INTEL,Intel CPU,AMD,AMD CPU,0.0038754635983361,0.0045370924150823,0.8541733876641351,0.7535795120833748,1.0108653668951342,0.8,-0.6,uncertain_INTEL_advantage,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,2000000,INTEL,Intel CPU,3090,RTX 3090,0.0038754635983361,0.0039716894787203,0.9757720534548928,0.8608578054134635,1.1547704354488104,0.76,-0.52,uncertain_INTEL_advantage,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,2000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0038754635983361,0.0007296760128185,5.311211455843876,4.685723291393654,6.2855150892155205,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,2000000,AMD,AMD CPU,3090,RTX 3090,0.0045370924150823,0.0039716894787203,1.142358293464618,1.124823722151593,1.147255414357404,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,2000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0045370924150823,0.0007296760128185,6.217954729739565,6.109096486579034,6.269382036648091,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,2000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0039716894787203,0.0007296760128185,5.443086258761558,5.399894222428718,5.489233582473693,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,4000000,INTEL,Intel CPU,AMD,AMD CPU,0.0153404463244541,0.003917191179159,3.916185251838439,0.8181340308243088,4.995421720990737,0.4,0.2,uncertain_AMD_advantage,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,4000000,INTEL,Intel CPU,3090,RTX 3090,0.0153404463244541,0.0072513939033864,2.115516896315633,2.072818605248835,2.1962156325482796,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,4000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0153404463244541,0.0010193909390201,15.048639081685641,14.74490661195776,15.622686094984491,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,4000000,AMD,AMD CPU,3090,RTX 3090,0.003917191179159,0.0072513939033864,0.5401983716992221,0.4234911513929328,2.585782789384949,0.6,-0.2,uncertain_AMD_advantage,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,4000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.003917191179159,0.0010193909390201,3.8426780435427843,3.01248621681956,18.393855425526578,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,4000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0072513939033864,0.0010193909390201,7.113457286913769,7.005394477995347,7.158925675204482,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,8000000,INTEL,Intel CPU,AMD,AMD CPU,0.0468074038668098,0.0123170325229489,3.8002176075770677,3.671942056291779,3.8996816325497705,0.0,1.0,clear_AMD,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,8000000,INTEL,Intel CPU,3090,RTX 3090,0.0468074038668098,0.0138155489687538,3.3880234489901677,3.273661425399684,3.492626399410081,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,8000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0468074038668098,0.0018198622132004,25.720300980641028,24.703396404125616,26.40447814518583,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,8000000,AMD,AMD CPU,3090,RTX 3090,0.0123170325229489,0.0138155489687538,0.8915340643217256,0.8868549591663599,0.9155611425918808,1.0,-1.0,clear_AMD,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,8000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0123170325229489,0.0018198622132004,6.768112681062942,6.594973174114209,6.847270040196998,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,8000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0138155489687538,0.0018198622132004,7.5915357044849285,7.361986306554171,7.634753586996947,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,16000000,INTEL,Intel CPU,AMD,AMD CPU,0.1151314966532797,0.022058575147232,5.219353284825691,4.377940788332529,5.274101443639618,0.0,1.0,clear_AMD,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,16000000,INTEL,Intel CPU,3090,RTX 3090,0.1151314966532797,0.0265895533861173,4.329952255361729,3.631920193138184,4.386406835056523,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,16000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.1151314966532797,0.0134059067972692,8.588117043804312,7.203625784511411,9.13182249959145,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,16000000,AMD,AMD CPU,3090,RTX 3090,0.022058575147232,0.0265895533861173,0.8295955493088134,0.8261035955941973,0.8396559238412107,1.0,-1.0,clear_AMD,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,16000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.022058575147232,0.0134059067972692,1.6454370062997423,1.6104391537437306,1.7496080455294232,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,16000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0265895533861173,0.0134059067972692,1.9834207255217993,1.9412340809753446,2.108989189957839,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,32000000,INTEL,Intel CPU,AMD,AMD CPU,0.2542132575301205,0.0899027944705268,2.8276457815052702,2.5993255618753737,2.895323009173717,0.0,1.0,clear_AMD,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,32000000,INTEL,Intel CPU,3090,RTX 3090,0.2542132575301205,0.0519617843866171,4.892311927524832,4.571112625568169,4.978652846227277,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,32000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.2542132575301205,0.0257298337438423,9.880097168951165,9.231430370729107,9.999797802792498,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,32000000,AMD,AMD CPU,3090,RTX 3090,0.0899027944705268,0.0519617843866171,1.7301714237065637,1.6897292329815135,1.812933106102663,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,32000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0899027944705268,0.0257298337438423,3.494107088509364,3.4124334789750455,3.66124554493911,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,32000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0519617843866171,0.0257298337438423,2.0195149686520097,2.001315776677321,2.0369383380147785,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,64000000,INTEL,Intel CPU,AMD,AMD CPU,0.514445896875,0.4779265810810811,1.0764119788259345,1.0478608753925707,1.1065744400398831,0.0,1.0,clear_AMD,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,64000000,INTEL,Intel CPU,3090,RTX 3090,0.514445896875,0.1034283625730994,4.973934461269348,4.842004196586333,5.119715955811358,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,64000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.514445896875,0.0510550486618004,10.076298238060648,9.745749957882222,10.362810960630826,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,64000000,AMD,AMD CPU,3090,RTX 3090,0.4779265810810811,0.1034283625730994,4.620846440871574,4.564699892161535,4.72627723923119,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,64000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.4779265810810811,0.0510550486618004,9.361005299338158,9.053921871542267,9.550786449815165,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,64000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.1034283625730994,0.0510550486618004,2.025820467986057,1.9593643691467348,2.0462624924205195,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,128000000,INTEL,Intel CPU,AMD,AMD CPU,1.0599021153846155,0.9306546354166668,1.1388780274114068,0.9669226966679269,1.1632060089213119,0.2,0.6,uncertain_AMD_advantage,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,128000000,INTEL,Intel CPU,3090,RTX 3090,1.0599021153846155,0.2053828985507246,5.160615235561326,4.381431443871376,5.258236559006204,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,128000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,1.0599021153846155,0.1017971014492753,10.411908593613115,8.839849828062034,10.604210743410952,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,128000000,AMD,AMD CPU,3090,RTX 3090,0.9306546354166668,0.2053828985507246,4.53131512888264,4.484421520699784,4.595544118537832,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,128000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.9306546354166668,0.1017971014492753,9.14225083196897,9.045929625640523,9.267768341489028,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,128000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.2053828985507246,0.1017971014492753,2.0175711845102517,1.996314396229407,2.03178251023585,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,256000000,INTEL,Intel CPU,AMD,AMD CPU,2.126006320512821,1.8167373775510205,1.1702331590594002,0.995006648493972,1.1851170257410704,0.2,0.6,uncertain_AMD_advantage,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,256000000,INTEL,Intel CPU,3090,RTX 3090,2.126006320512821,0.4099105080831409,5.186513345204631,4.409903463280149,5.252479150886275,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,256000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,2.126006320512821,0.2025132211538461,10.498111226514578,8.926161753446772,10.631633752940317,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,256000000,AMD,AMD CPU,3090,RTX 3090,1.8167373775510205,0.4099105080831409,4.432034167766534,4.41692128718183,4.496169989712706,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,256000000,AMD,AMD CPU,5060ti,RTX 5060 Ti,1.8167373775510205,0.2025132211538461,8.970956894566768,8.917628264953315,9.086798785276542,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
energy_j,energy_opt,True,256000000,3090,RTX 3090,5060ti,RTX 5060 Ti,0.4099105080831409,0.2025132211538461,2.024117268727548,2.005898058146902,2.0382344596422106,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
edp_j_s,edp_opt,True,1000000,INTEL,Intel CPU,AMD,AMD CPU,1.8139529036954358e-08,8.16586759814696e-08,0.22213841724632752,0.18583605623427862,0.47467202922731183,1.0,-1.0,clear_INTEL,descriptive_native_best_post_selection_independent_sessions
edp_j_s,edp_opt,True,1000000,INTEL,Intel CPU,3090,RTX 3090,1.8139529036954358e-08,6.8674084746508614e-09,2.6413936354465313,2.2097311318707633,5.6442091038003,0.0,1.0,clear_3090,descriptive_native_best_post_selection_independent_sessions
edp_j_s,edp_opt,True,1000000,INTEL,Intel CPU,5060ti,RTX 5060 Ti,1.8139529036954358e-08,2.502561815929421e-09,7.248384004539587,6.063836747254639,15.488564232625889,0.0,1.0,clear_5060ti,descriptive_native_best_post_selection_independent_sessions
