platform,platform_label,device_kind,energy_domain,session_number,problem_size,num_threads,configuration,runtime_per_op_s,total_energy_per_op_j,edp_total_j_s,throughput_gflops,energy_efficiency_gflop_per_j,avg_power_w,temp_c,sm_clock_mhz,selected_campaign
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,2,2T,0.016445322,1.51065818852459,0.0248261308035333,224.95005904185533,2.4488505453072813,91.95649400466222,72.5,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,4,4T,0.0075338699210526,0.9603028421052632,0.007235052678155,491.0326574713654,3.852301626829148,127.54450440021604,74.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,8,8T,0.0037782337817164,0.7224858582089553,0.0027293363606084,979.1284726157212,5.12034401820526,191.13308089113724,78.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,10,10T,0.003119260044753,0.6864243858024692,0.0021395725713173,1185.9787703995771,5.389353423745282,220.22248945423436,80.5,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,16,16T,0.0019744041585127,0.5663540430528375,0.0011182126847308,1873.6690804203345,6.531918477584613,286.7996750046529,88.5,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,20,20T,0.0016381499104838,0.4699199072580645,0.0007697147662862,2258.264845975504,7.8723551126646,286.86547553692867,82.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,32,32T,0.0011717563662053,0.3202133016147636,0.000375211974125,3157.120578014538,11.552849658112583,273.2906520863262,77.5,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,64,64T,0.001187936896816,0.3022220253537735,0.0003590255450296,3114.11884721165,12.240590871899824,254.094864732625,69.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,1,1T,0.0307188907424242,2.317047969696969,0.071144329177135,120.42676201276726,1.5965903392829,75.40891184875784,68.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,2,2T,0.0149551378731343,1.428044052238806,0.021354554499031,247.3649433185691,2.590520467568737,95.38920984159635,75.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,4,4T,0.007419971537037,0.9717812888888888,0.0072104369054,498.57012395106005,3.806799642605017,130.98802299455963,76.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,8,8T,0.0037974032677902,0.7415470299625468,0.0028162020543787,974.1857459542776,4.98872892320731,195.294672093597,80.5,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,10,10T,0.0031042082962962,0.6967070277777778,0.0021627524008282,1191.7293526842243,5.3098016662147565,224.36415462879364,81.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,16,16T,0.0019806650098619,0.5681241222879685,0.0011252984175114,1867.744476090849,6.511563204741987,286.78347940458445,88.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,20,20T,0.0016710450281923,0.479468960199005,0.0008012142315226,2213.809962029483,7.715571220695043,286.9505169963118,83.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,32,32T,0.001154423556701,0.3083003516609393,0.0003561322160448,3204.523007936544,11.999260213454807,267.1071664290154,78.5,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,64,64T,0.0011903794527744,0.2996115106257379,0.0003565254876278,3107.7297923794367,12.347243002729131,251.4020023587956,67.5,-1.0,20260729_005653
