platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_s,energy_j,power_w,throughput_gflops,efficiency_gflop_per_j,edp_j_s,temperature_c,clock_mhz,reported_throughput_gflops,throughput_normalization_delta_pct
INTEL,Intel CPU,CPU,CPU package RAPL,3,64,10T,10,2.2824659460891084e-06,0.0001300904409313,57.03151408365595,229.70244129965724,4.030180820717438,2.967401140859297e-10,97.0,,229.705,0.0011139195248865974
INTEL,Intel CPU,CPU,CPU package RAPL,3,64,16T,16,2.233226943724793e-06,0.0001114820105855,49.70569831707233,234.76700452375053,4.7028932941418615,2.4896186922503087e-10,83.0,,234.765,-0.0008538353822751255
INTEL,Intel CPU,CPU,CPU package RAPL,3,64,20T,20,2.247698617279887e-06,0.0001184978682045,52.9640061863159,233.25547116031117,4.424450903160551,2.6634625251632717e-10,90.5,,233.255,-0.000201993251791599
INTEL,Intel CPU,CPU,CPU package RAPL,3,128,1T,1,2.7438526367134572e-05,0.001644527058154,59.95393782790958,152.86185358058697,2.5504621399833654,4.506482591140831e-08,98.5,,152.865,0.002058341789878959
INTEL,Intel CPU,CPU,CPU package RAPL,3,128,2T,2,2.155850938084288e-05,0.0014704370527175,68.17186073158211,194.5544529960454,2.8524199606154843,3.168928364484926e-08,90.0,,194.555,0.00028115725247968015
INTEL,Intel CPU,CPU,CPU package RAPL,3,128,4T,4,1.324808893195521e-05,0.0011787437755706,88.88274610369977,316.59690854603787,3.5582830526249385,1.5615939517289482e-08,87.0,,316.595,-0.0006028315458261879
INTEL,Intel CPU,CPU,CPU package RAPL,3,128,8T,8,1.2453362909073031e-05,0.0014828760522532,119.34317653722177,336.80091318499956,2.828492640114351,1.845036680450878e-08,94.0,,336.805,0.0012134215913395252
INTEL,Intel CPU,CPU,CPU package RAPL,3,128,10T,10,1.2399447281540193e-05,0.0014018382463863,113.97144040979629,338.26540044605974,2.992002829721761,1.735061751210596e-08,87.5,,338.265,-0.00011838221090076928
INTEL,Intel CPU,CPU,CPU package RAPL,3,128,16T,16,1.2445469111410948e-05,0.0013055955450077,104.81841421062418,337.01453616998214,3.2125599815640173,1.6248767913581742e-08,74.0,,337.015,0.00013762908364078896
INTEL,Intel CPU,CPU,CPU package RAPL,3,128,20T,20,1.2513920410584412e-05,0.0015159450469386,121.0227007940761,335.1710624955239,2.7667915855329026,1.8948930516602963e-08,95.0,,335.17499999999995,0.0011747745902290774
INTEL,Intel CPU,CPU,CPU package RAPL,3,256,1T,1,0.0001808862976406,0.0116540295825771,64.53960357926127,185.50013150619483,2.8792128733021447,2.111801489795488e-06,99.0,,185.5,-7.089277714866782e-05
INTEL,Intel CPU,CPU,CPU package RAPL,3,256,2T,2,0.0001097524807056,0.009043499448732,82.22011232501504,305.7282330593182,3.7103371532470995,9.930583948003097e-07,99.0,,305.73,0.0005779448839726697
INTEL,Intel CPU,CPU,CPU package RAPL,3,256,4T,4,6.421170606307606e-05,0.0069475483729387,109.73801199408793,522.5594219072611,4.829679506903097,4.3850442722008005e-07,99.0,,522.56,0.00011062717741872063
INTEL,Intel CPU,CPU,CPU package RAPL,3,256,8T,8,3.907287386012289e-05,0.0050668891628507,131.7922490012461,858.7653961702849,6.622294453569975,1.9491959523571507e-07,82.0,,858.775,0.0011183298439743083
INTEL,Intel CPU,CPU,CPU package RAPL,3,256,10T,10,6.503224979162659e-05,0.0087030169263319,133.9111685177545,515.9660338910863,3.8554942825030607,5.664051066093366e-07,91.0,,515.965,-0.0002003796797489521
INTEL,Intel CPU,CPU,CPU package RAPL,3,256,16T,16,5.208375019338869e-05,0.0073855135372079,142.39284032080582,644.239938088392,4.543276758068916,3.8463036898053766e-07,86.0,,644.245,0.0007857183804915735
INTEL,Intel CPU,CPU,CPU package RAPL,3,256,20T,20,6.104298398224249e-05,0.0094805289159517,155.15134675334946,549.6853169851763,3.539299578902413,5.787264105891766e-07,98.0,,549.69,0.0008519446816235288
INTEL,Intel CPU,CPU,CPU package RAPL,3,512,1T,1,0.001311755629139,0.0673024059602649,51.0325489813726,204.6383107013565,3.9884971743578275,8.838583937411079e-05,84.0,,204.65,0.0057121751071198545
INTEL,Intel CPU,CPU,CPU package RAPL,3,512,2T,2,0.0007771700310559,0.0594339211956521,76.40580079925606,345.4011931408251,4.516536190104809,4.616145800240032e-05,95.0,,345.405,0.0011021557685619854
INTEL,Intel CPU,CPU,CPU package RAPL,3,512,4T,4,0.0004241869953251,0.0481144509137271,113.52293954684538,632.8233985444771,5.579102554476313,2.0413948078736824e-05,98.5,,632.825,0.00025306515636369653
INTEL,Intel CPU,CPU,CPU package RAPL,3,512,8T,8,0.0002529835468475,0.0386712685254961,152.69588005187148,1061.0787118176286,6.941470146577157,9.778493476368218e-06,98.5,,1061.08,0.00012140309262331783
INTEL,Intel CPU,CPU,CPU package RAPL,3,512,10T,10,0.000295392846542,0.0454715731671119,153.8233282447523,908.7405437959137,5.90336857300883,1.3431976930638254e-05,97.0,,908.74,-5.984061318686784e-05
INTEL,Intel CPU,CPU,CPU package RAPL,3,512,16T,16,0.0002624209582372,0.0418104763002818,159.59856217440085,1022.9192736860732,6.420291748702005,1.0935467363610963e-05,99.5,,1022.92,7.100403183191162e-05
INTEL,Intel CPU,CPU,CPU package RAPL,3,512,20T,20,0.0002886931034482,0.049568356321839,171.55469338598317,929.8298185642844,5.415460102350252,1.4297661915029891e-05,98.0,,929.83,1.9512787385878028e-05
INTEL,Intel CPU,CPU,CPU package RAPL,3,1024,1T,1,0.0111946348314606,0.711031,63.515336571863934,191.83150503175554,3.0202391288143557,0.0079597324308082,98.0,,191.83,-0.0007845592178812311
INTEL,Intel CPU,CPU,CPU package RAPL,3,1024,2T,2,0.0057943815028901,0.4906610693641619,84.64794435200402,370.61481832511134,4.376714971055034,0.0028418356129547,99.0,,370.615,4.901986636607347e-05
INTEL,Intel CPU,CPU,CPU package RAPL,3,1024,4T,4,0.0030922656716417,0.3468855910447761,112.2150093920818,694.4693231548536,6.190754829371976,0.0010594256182846,98.0,,694.4749999999999,0.0008174364161339653
INTEL,Intel CPU,CPU,CPU package RAPL,3,1024,8T,8,0.0017181529605263,0.2683908215460526,156.4861966323262,1249.8792001279028,8.001330431605382,0.0004620644390444,99.0,,1249.9,0.0016641505911296761
INTEL,Intel CPU,CPU,CPU package RAPL,3,1024,10T,10,0.0018345819672131,0.3016567595628415,164.40904205050714,1170.5574819653475,7.118964120386746,0.0005536288573196,100.0,,1170.56,0.00021511413930141998
INTEL,Intel CPU,CPU,CPU package RAPL,3,1024,16T,16,0.0022116209850107,0.3471341434689508,156.91553480546563,970.9998514911047,6.186322170847133,0.000764972093782,100.0,,971.0,1.529443027781241e-05
INTEL,Intel CPU,CPU,CPU package RAPL,3,1024,20T,20,0.0020705360623781,0.3430046228070175,165.78825247482888,1037.1631226425113,6.260800890745502,0.0007092683616974,100.0,,1037.165,0.00018100889316308155
INTEL,Intel CPU,CPU,CPU package RAPL,3,2048,1T,1,0.08373425,4.66724725,55.78829555446278,205.17135083911305,3.680942590731614,0.3924293758936944,94.0,,205.175,0.0017785918316803873
INTEL,Intel CPU,CPU,CPU package RAPL,3,2048,2T,2,0.0465387954545454,4.01448975,86.2854839010607,369.1515651877934,4.279465200776761,0.1867768336656973,99.0,,369.155,0.0009304612334171125
INTEL,Intel CPU,CPU,CPU package RAPL,3,2048,4T,4,0.0249227875,2.6454911249999995,106.10823033987036,689.3237437425488,6.494018831380507,0.0661816321836925,96.0,,689.325,0.00018224491216134453
INTEL,Intel CPU,CPU,CPU package RAPL,3,2048,8T,8,0.0140407697368421,2.1455549276315797,152.60843989478613,1223.5703245614163,8.007191502183723,0.0300952732327889,100.0,,1223.585,0.001199394778472751
INTEL,Intel CPU,CPU,CPU package RAPL,3,2048,10T,10,0.0144533591549295,2.430561563380281,168.26062359589525,1188.6419620410932,7.068271564414627,0.0351356555779816,100.0,,1188.64,-0.00016506577722452676
INTEL,Intel CPU,CPU,CPU package RAPL,3,2048,16T,16,0.01585725,2.6313437890625,165.75059310777448,1083.4078534424318,6.528933716457049,0.0417221595065913,100.0,,1083.41,0.00019813014660030603
INTEL,Intel CPU,CPU,CPU package RAPL,3,2048,20T,20,0.0272157162162162,4.25093268918919,156.20834336711613,631.2481011895457,4.041435242597745,0.1156714048764342,97.0,,631.25,0.0003008025609485543
INTEL,Intel CPU,CPU,CPU package RAPL,3,4096,1T,1,0.6371835,33.9395645,53.67763400859705,215.6976027659222,4.0495202427243875,21.58353919496725,84.0,,215.7,0.001111386518459767
INTEL,Intel CPU,CPU,CPU package RAPL,3,4096,2T,2,0.3627479999999999,30.8646365,85.26764939643559,378.88273256365306,4.452958759841542,11.187075965469386,99.0,,378.885,0.0005984533345104737
INTEL,Intel CPU,CPU,CPU package RAPL,3,4096,4T,4,0.1897790833333333,19.562775416666668,103.10506503188954,724.2049600935125,7.025534493173589,3.733570422749055,86.0,,724.22,0.002076747235424392
INTEL,Intel CPU,CPU,CPU package RAPL,3,4096,8T,8,0.1094632,17.2371934,157.39044316233424,1255.5722240168386,7.973395104564993,1.885881462651435,100.0,,1255.58,0.0006193178705649061
INTEL,Intel CPU,CPU,CPU package RAPL,3,4096,10T,10,0.10153,17.476212590909093,172.2961808354989,1353.6782573820547,7.864344334166204,1.7743612778372189,99.0,,1353.68,0.00012873206287622452
INTEL,Intel CPU,CPU,CPU package RAPL,3,4096,16T,16,0.13478925,21.5927181875,160.2659601763365,1019.6581216380387,6.36506030776446,2.911390080859359,87.0,,1019.655,-0.00030614555726060644
INTEL,Intel CPU,CPU,CPU package RAPL,3,4096,20T,20,0.1741685,28.61648866666667,164.3768815019822,789.114871357335,4.802788877172515,4.983655053574361,100.0,,789.115,1.6302146832458675e-05
INTEL,Intel CPU,CPU,CPU package RAPL,3,8192,1T,1,5.3928215,356.9434835,66.18105930209933,203.88429837256805,3.0803521526566824,1925.1562646472892,98.0,,203.885,0.000344130194207537
INTEL,Intel CPU,CPU,CPU package RAPL,3,8192,2T,2,2.651757,208.3782195,78.60153458264736,414.6351372980254,5.276518968317608,552.3039942132875,88.0,,414.635,-3.311297405161895e-05
INTEL,Intel CPU,CPU,CPU package RAPL,3,8192,4T,4,1.425149,176.44394549999998,123.89705292345748,771.5064374153159,6.231506695569784,251.605561394105,99.0,,771.505,-0.00018631280909175985
INTEL,Intel CPU,CPU,CPU package RAPL,3,8192,8T,8,0.81153975,134.10627,165.3332138539441,1354.84630022867,8.198808510414912,109.00493740230236,99.0,,1354.85,0.00027307683012622874
INTEL,Intel CPU,CPU,CPU package RAPL,3,8192,10T,10,0.7368155000000001,125.8757765,170.38554036905856,1492.2482328018343,8.734894499546543,92.75759992961574,91.0,,1492.25,0.00011842521416838281
INTEL,Intel CPU,CPU,CPU package RAPL,3,8192,16T,16,0.96847725,165.29108075,170.6215817061198,1135.2993865121769,6.651971920003312,160.06055941888877,96.0,,1135.3000000000002,5.4037536756368354e-05
INTEL,Intel CPU,CPU,CPU package RAPL,3,8192,20T,20,1.1529535,192.0588955,166.50690763842306,953.647851171795,5.724866973297782,221.475537307594,99.0,,953.645,-0.00029897532841660635
INTEL,Intel CPU,CPU,CPU package RAPL,3,16384,1T,1,40.7202355,2262.0335765,55.57445630619794,216.01282296631118,3.8885775673666267,92071.01963987909,87.0,,216.01,-0.001306851265781006
INTEL,Intel CPU,CPU,CPU package RAPL,3,16384,2T,2,22.354005,1962.9402265,86.66629115858626,393.49069762702476,4.481080423876065,43879.8631852411,99.5,,393.49,-0.0001772918721942851
INTEL,Intel CPU,CPU,CPU package RAPL,3,16384,4T,4,12.2368555,1393.5376615,113.954780938922,718.8197182035858,6.312059777946662,17043.812179317447,99.0,,718.8199999999999,3.92026549889124e-05
INTEL,Intel CPU,CPU,CPU package RAPL,3,16384,8T,8,7.072073,1083.4975315,152.19881035028442,1243.7785953578252,8.118240020381625,7639.383926839595,99.5,,1243.79,0.0009169350732696202
INTEL,Intel CPU,CPU,CPU package RAPL,3,16384,10T,10,6.5039305,1053.6622195,161.89787916859024,1352.4272779679916,8.34811466086547,6857.4352150891855,86.0,,1352.425,-0.00016843552542722406
INTEL,Intel CPU,CPU,CPU package RAPL,3,16384,16T,16,7.8145685,1363.9677305,174.97440766185525,1125.601883483138,6.448901118051781,10620.080986539124,99.5,,1125.605,0.00027687559054356825
INTEL,Intel CPU,CPU,CPU package RAPL,3,16384,20T,20,8.863519,1469.7525855,165.26075294821055,992.3928658818242,5.984744037184754,13057.263080412253,99.5,,992.395,0.00021504771439140313
INTEL,Intel CPU,CPU,CPU package RAPL,4,64,1T,1,2.2967681789931632e-06,0.0001337346902838,58.32369694214324,228.2720584494656,3.920359024927654,3.0707844658023963e-10,98.0,,228.275,0.0012886161163905285
INTEL,Intel CPU,CPU,CPU package RAPL,4,64,2T,2,2.313893140493466e-06,0.0001393747989905,60.23389636763351,226.58263289038024,3.7617130485385397,3.224983899700592e-10,98.0,,226.585,0.0010447003768954133
INTEL,Intel CPU,CPU,CPU package RAPL,4,64,4T,4,2.5797295202666045e-06,0.0001568193792141,61.196359643535295,203.2337095347178,3.343260269409739,4.0434520969039164e-10,99.0,,203.23,-0.0018252556262976505
INTEL,Intel CPU,CPU,CPU package RAPL,4,64,8T,8,2.3804675770358197e-06,0.0001511939551011,63.514300833539856,220.2458059323153,3.467651862466462,3.5991294544620287e-10,98.5,,220.245,-0.00036592402379298505
INTEL,Intel CPU,CPU,CPU package RAPL,4,64,10T,10,2.5116715423431825e-06,0.0001512990030557,60.12682502779754,208.74066977359726,3.4652442475578367,3.8040644879418427e-10,97.0,,208.74,-0.0003208639686613779
INTEL,Intel CPU,CPU,CPU package RAPL,4,64,16T,16,2.5382000522972326e-06,0.0001524865770435,59.43818971490629,206.55897454792265,3.4382567316101262,3.906057118282888e-10,99.0,,206.56,0.0004964451821187765
INTEL,Intel CPU,CPU,CPU package RAPL,4,64,20T,20,2.394184088220484e-06,0.0001546939785713,64.43919332279162,218.98399650199224,3.389194620515565,3.7038876394303743e-10,99.0,,218.99,0.002741523628979614
INTEL,Intel CPU,CPU,CPU package RAPL,4,128,1T,1,2.717564386971107e-05,0.0016505662807055,60.8473368895535,154.3405565700252,2.5411303072344555,4.4857548439581286e-08,99.0,,154.34,-0.0003606116483978461
INTEL,Intel CPU,CPU,CPU package RAPL,4,128,2T,2,2.1257476139978797e-05,0.0016638302863202,78.30985924887204,197.30959462830114,2.52087249191521,3.540691554443086e-08,99.0,,197.31,0.00020544956247370294
INTEL,Intel CPU,CPU,CPU package RAPL,4,128,4T,4,1.3199319247906131e-05,0.0012227639253655,92.53256844533075,317.7666909348648,3.4301829756273423,1.60855323067685e-08,92.0,,317.765,-0.0005321309353933934
INTEL,Intel CPU,CPU,CPU package RAPL,4,128,8T,8,1.274924682384011e-05,0.0013945659846416,109.3845981963734,328.9844535880327,3.0076052665789965,1.7780267404011843e-08,78.0,,329.0,0.004725576481723337
INTEL,Intel CPU,CPU,CPU package RAPL,4,128,10T,10,1.3493028062217332e-05,0.001621829855193,120.2998751748687,310.84972036371374,2.586155376638366,2.18518187428546e-08,94.0,,310.85,8.995867391003998e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,128,16T,16,1.2725080469656098e-05,0.00156534369991,122.93865468286212,329.6092319417256,2.679477995945014,1.9923114105071187e-08,97.0,,329.745,0.04119061152338954
INTEL,Intel CPU,CPU,CPU package RAPL,4,128,20T,20,1.3017950375416438e-05,0.0015950515140967,121.79165595246668,322.19388452430064,2.6295727523103185,2.0764323438998605e-08,98.0,,322.19,-0.0012056480545474813
INTEL,Intel CPU,CPU,CPU package RAPL,4,256,1T,1,0.0001932620749613,0.0118343398377125,61.6751751219428,173.62139988779043,2.8353446377356906,2.283278834820986e-06,99.0,,173.625,0.0020735417476824836
INTEL,Intel CPU,CPU,CPU package RAPL,4,256,2T,2,0.0001082902478448,0.0086116274245689,79.46311208876804,309.8564521533806,3.8964100913457416,9.338888522601556e-07,99.0,,309.855,-0.0004686535879705467
INTEL,Intel CPU,CPU,CPU package RAPL,4,256,4T,4,6.777885465551249e-05,0.0070102348500306,103.39723551117788,495.0575245117542,4.786491853386842,4.752799071555173e-07,99.0,,495.055,-0.0005099431135136001
INTEL,Intel CPU,CPU,CPU package RAPL,4,256,8T,8,3.99355042680999e-05,0.005670509445147,142.08907372074498,840.2155579340701,5.9173575715876705,2.2659570980135895e-07,99.0,,840.2149999999999,-6.640368236388028e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,256,10T,10,6.648562470815822e-05,0.0091077667934093,137.03987319011972,504.6870229059102,3.684155815702392,6.053526414876076e-07,96.0,,504.69,0.0005898891698441489
INTEL,Intel CPU,CPU,CPU package RAPL,4,256,16T,16,5.45139043381535e-05,0.0081550134541024,149.60898916933672,615.520616389161,4.114577148014435,4.445208727319202e-07,97.0,,615.52,-0.00010014110731759729
INTEL,Intel CPU,CPU,CPU package RAPL,4,256,20T,20,6.172874518672452e-05,0.0087155394841391,141.19449571754927,543.5787152079721,3.8499546770528372,5.379564133543731e-07,100.0,,543.5799999999999,0.0002363580456465897
INTEL,Intel CPU,CPU,CPU package RAPL,4,512,1T,1,0.0013399108072916,0.0790135032552083,58.83063785106185,200.3383020266821,3.3973364670716033,0.000106069269673,99.0,,200.385,0.02330955830487369
INTEL,Intel CPU,CPU,CPU package RAPL,4,512,2T,2,0.0007714806691449,0.0562499468401486,72.90474620481166,347.94838903420697,4.772190394469906,4.348461200870053e-05,89.5,,347.95,0.00046298986970949585
INTEL,Intel CPU,CPU,CPU package RAPL,4,512,4T,4,0.0004444602547211,0.0461172231005709,102.7845975685479,603.9582913177331,5.820720285230638,2.0631924671271056e-05,99.0,,603.96,0.0002829139514215484
INTEL,Intel CPU,CPU,CPU package RAPL,4,512,8T,8,0.0002648720030935,0.0373005748904356,141.19149024952665,1013.4534902325713,7.196550101130765,9.90559311926735e-06,93.0,,1013.45,-0.0003443900094990404
INTEL,Intel CPU,CPU,CPU package RAPL,4,512,10T,10,0.0003216042464878,0.0458491040868454,142.43728861429457,834.6763419063965,5.854759026295064,1.4751004966111925e-05,99.0,,834.6800000000001,0.00043826492017728924
INTEL,Intel CPU,CPU,CPU package RAPL,4,512,16T,16,0.0002475792054928,0.0380563028445316,153.9128521192961,1084.2407199170307,7.053639894989751,9.429990105488584e-06,88.0,,1084.26,0.0017782105592667463
INTEL,Intel CPU,CPU,CPU package RAPL,4,512,20T,20,0.0003264109222536,0.0472840374567201,144.78010452558436,822.3850297247197,5.677084074000737,1.544056699848137e-05,100.0,,822.39,0.0006043732680760527
INTEL,Intel CPU,CPU,CPU package RAPL,4,1024,1T,1,0.0114667298850574,0.7185562873563218,62.664448741543055,187.27951818228863,2.9886088060003204,0.0082394906456552,98.5,,187.28,0.00025727197294767024
INTEL,Intel CPU,CPU,CPU package RAPL,4,1024,2T,2,0.0055186098901098,0.4707621153846154,85.32063865067894,389.1348891771861,4.561717219418758,0.0025991202328049,100.0,,389.135,2.847927980109688e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,1024,4T,4,0.0031768067092651,0.336146947284345,104.9888700167812,675.9881366835766,6.388526402958687,0.0010749750590579,99.0,,676.02,0.004713591066796141
INTEL,Intel CPU,CPU,CPU package RAPL,4,1024,8T,8,0.0017467694300518,0.2661548186528497,152.37617028689843,1229.403040294973,8.06855069868564,0.0004659656754482,100.0,,1229.41,0.000566104426225067
INTEL,Intel CPU,CPU,CPU package RAPL,4,1024,10T,10,0.0018230363636363,0.29652856,162.4432918244113,1177.9708242991624,7.24208031765979,0.0005407628406655,97.0,,1177.97,-6.997619510507036e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,1024,16T,16,0.0022654445606694,0.3434189822175732,151.92621895942807,947.9303467772593,6.253246789484283,0.0007785818692881,100.0,,947.935,0.000490882347681243
INTEL,Intel CPU,CPU,CPU package RAPL,4,1024,20T,20,0.0019435909090909,0.3394365899419729,174.48176077475142,1104.9051721508974,6.3266121320836834,0.0006602520871051,98.0,,1104.9050000000002,-1.5580603796028214e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,2048,1T,1,0.086887625,5.869395166666667,67.06671507334673,197.72515572844813,2.9270254764183394,0.5099783929609583,99.5,,197.725,-7.876005840845579e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,2048,2T,2,0.0455287826086956,3.982637217391305,87.38835783527958,377.34084242170786,4.313691718888999,0.1813788037264933,99.5,,377.34,-0.0002232521935541243
INTEL,Intel CPU,CPU,CPU package RAPL,4,2048,4T,4,0.0235251162790697,2.664406988372093,113.12881700558792,730.2777584689319,6.447914773897439,0.0625521287914153,89.0,,730.28,0.00030694226162975013
INTEL,Intel CPU,CPU,CPU package RAPL,4,2048,8T,8,0.013722375,2.0781132565789475,151.15564354659324,1251.9603336885925,8.267051436976066,0.0285549319095126,99.0,,1251.96,-2.6653287932276726e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,2048,10T,10,0.0154240671641791,2.2952334776119403,148.8285835457334,1113.835216167794,7.485020304720666,0.0353978818288281,100.0,,1113.835,-1.940752014650826e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,2048,16T,16,0.0156591171875,2.53150196875,161.65018616286395,1097.116074826616,6.786433270080781,0.0396167662363668,91.0,,1097.12,0.0003577719325909001
INTEL,Intel CPU,CPU,CPU package RAPL,4,2048,20T,20,0.027442554054054,4.3476113108108105,158.44252965828184,626.0302576123403,3.951565113762672,0.1192798618270832,100.0,,626.03,-4.115014204941758e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,4096,1T,1,0.686933,47.63098175,69.73827733455272,200.0762133599638,2.885494869565648,32.49663689676525,99.0,,200.08,0.0018925988115370274
INTEL,Intel CPU,CPU,CPU package RAPL,4,4096,2T,2,0.352799,30.534528833333333,86.61382043480842,389.56729886422585,4.501099532996997,10.771750247434056,99.0,,389.5700000000001,0.0006933682016319054
INTEL,Intel CPU,CPU,CPU package RAPL,4,4096,4T,4,0.2120099,22.1488812,104.69233719769434,648.2666775089276,6.205232319906073,4.698043185314921,99.0,,648.37,0.01593826964381151
INTEL,Intel CPU,CPU,CPU package RAPL,4,4096,8T,8,0.1084304,16.9457696,155.78198028605811,1267.5315545455887,8.110517062146295,1.8326497298831148,98.5,,1267.53,-0.00012264354154467583
INTEL,Intel CPU,CPU,CPU package RAPL,4,4096,10T,10,0.1005630499999999,17.1085225,170.13138357935867,1366.6943621141177,8.033361938297126,1.7204683686189002,95.5,,1366.6950000000002,4.6673630937910104e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,4096,16T,16,0.1389341875,22.5857614375,162.45826745298598,989.2378250817496,6.085203452286752,3.1330309153677502,100.0,,989.235,-0.0002855816546798451
INTEL,Intel CPU,CPU,CPU package RAPL,4,4096,20T,20,0.1762679999999999,26.683439,151.41590436190836,779.7158501372913,5.150721144751994,4.704008958482598,87.0,,779.7149999999999,-0.00010903168010667486
INTEL,Intel CPU,CPU,CPU package RAPL,4,8192,1T,1,5.1445745,338.347462,65.50541201185831,213.72255913020598,3.2496523581902914,1740.6636431922643,99.0,,213.725,0.001142074006565963
INTEL,Intel CPU,CPU,CPU package RAPL,4,8192,2T,2,2.653648,221.44679,83.53452693738168,414.33966666867644,4.965127865596967,587.4766219179321,98.5,,414.34,8.04488081485033e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,8192,4T,4,1.5098155,170.8574725,113.574821288187,728.2423764863986,6.4352563085937025,258.36902217228896,99.0,,728.24,-0.0003263317921775588
INTEL,Intel CPU,CPU,CPU package RAPL,4,8192,8T,8,0.91774975,127.089915,138.39250290282388,1198.051677786891,8.651446716098599,116.46427916039138,99.0,,1198.0500000000002,-0.000140042948237884
INTEL,Intel CPU,CPU,CPU package RAPL,4,8192,10T,10,0.80182475,124.99429375,155.70629452800267,1371.261772321196,8.796494582185677,100.2842568480865,99.0,,1371.26,-0.00012924747352371924
INTEL,Intel CPU,CPU,CPU package RAPL,4,8192,16T,16,0.98306275,169.63160025000002,172.83997095208176,1118.455182821239,6.481761807089949,167.04475904109813,99.0,,1118.455,-1.634587080134864e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,8192,20T,20,1.1336145000000002,189.8773515,167.4763967972733,969.9166937049587,5.790641269693506,215.3418785862715,100.0,,969.92,0.00034088443499058485
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,1T,1,40.210326,2329.76726,57.95072780850023,218.75209423091968,3.7755243509637095,93662.61108614906,94.5,,218.75,-0.0009573535407980671
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,2T,2,21.401932,1817.0032825,85.04429470150193,410.9952794078591,4.840989065306215,38693.58258761403,98.0,,410.995,-6.798322829126846e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,4T,4,12.032032999999998,1384.446468,115.06230572659058,731.0562580910477,6.353508947814369,16661.26349129864,99.0,,731.0550000000001,-0.0001720922341741371
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,8T,8,6.7321455,1101.426807,163.36178459315863,1306.5809439513748,7.986089467139689,7422.592850544481,92.5,,1306.585,0.00031043225021676335
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,10T,10,6.532229,1108.7422485,169.7997450053821,1346.5683799830042,7.933397535908906,7227.848157785047,95.0,,1346.565,-0.00025100715673742613
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,16T,16,8.0313155,1306.166456,163.18583393517554,1095.2244401565347,6.73428182281233,10483.80605828905,99.0,,1095.22,-0.00040541065117194464
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,20T,20,9.015507,1421.024194,158.10795047949546,975.6626024701661,6.189967109179282,12771.73322591534,99.0,,975.67,0.0007582057378385798
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,1T,1,2.27955353191567e-06,0.0001302476983123,57.41033191136852,229.99591484013263,4.0253148945702995,2.955619710912405e-10,98.5,,230.02,0.010471994636995774
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,2T,2,2.3341587456962664e-06,0.0001422062872677,61.11752635352188,224.61539985945038,3.686813080303828,3.315061385578318e-10,97.0,,224.615,-0.00017801960623398116
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,4T,4,2.2877120602624128e-06,0.0001348653362988,59.038933515354735,229.17569440092095,3.8874926232965987,3.0794034982561526e-10,98.0,,229.175,-0.0003029993746683779
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,8T,8,2.271516965055536e-06,0.0001313691054508,57.8334279742136,230.80963429528327,3.990953567057324,2.9845730953729086e-10,99.0,,230.85,0.01748874341400697
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,10T,10,2.234397559576809e-06,0.0001125906344073,50.32555325615365,234.6440085171321,4.656586249468782,2.5143405610923917e-10,86.5,,234.645,0.00042254770287186716
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,16T,16,2.2401705358326365e-06,0.0001226988152536,54.97036828195608,234.03932495930732,4.272967093580941,2.7486604971657544e-10,96.5,,234.035,-0.0018479626481937572
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,20T,20,2.2481191184113385e-06,0.000124100247141,55.193678515235504,233.21184171526227,4.224713585012569,2.796436432660215e-10,98.0,,233.215,0.0013542557335544103
INTEL,Intel CPU,CPU,CPU package RAPL,5,128,1T,1,2.4357874379682788e-05,0.0012299173153644,50.46363690486479,172.1949926590689,3.4102324990499957,2.9907463348203336e-08,85.0,,172.195,4.263150144012684e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,128,2T,2,2.176815019036366e-05,0.0014973233556518,68.78615937506522,192.6807727492039,2.8012012129298403,3.274268078996925e-08,89.0,,192.68,-0.00040105153870095833
