platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_s,energy_j,power_w,throughput_gflops,efficiency_gflop_per_j,edp_j_s,temperature_c,clock_mhz,reported_throughput_gflops,throughput_normalization_delta_pct,policy,optimized_metric,selection_status,leader_configurations
3090,RTX 3090,GPU,GPU board NVML,1,64,gpu_resident,-1,5.217029646225186e-06,0.0008412728598968,161.274947,100.4954994609532,0.6232080279688508,4.3884049941422e-09,57.5,1965.0,100.49677,0.0012642745730984117,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,64,gpu_resident,-1,5.217261330258716e-06,0.0008383713225895,160.71482150000003,100.49103673593466,0.6253649020109819,4.3733747997053385e-09,57.0,1965.0,100.492252,0.0012093258312528832,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,64,gpu_resident,-1,5.224620282895767e-06,0.0008424448040085,161.272674,100.34949366873629,0.6223410691185296,4.4007040921198324e-09,57.0,1965.0,100.350511,0.0010137881383487368,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,64,gpu_resident,-1,5.215761141712569e-06,0.0008382078325822,160.70032500000002,100.51994057148345,0.6254868776218278,4.37204280930305e-09,56.5,1965.0,100.520949,0.001003212408234866,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,64,gpu_resident,-1,5.215406725472023e-06,0.0008423632879622,161.535514,100.5267714671954,0.6224012934708126,4.392692413771321e-09,59.0,1965.0,100.528114,0.001335497783339079,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,64,gpu_resident,-1,5.217029646225186e-06,0.0008412728598968,161.274947,100.4954994609532,0.6232080279688508,4.3884049941422e-09,57.5,1965.0,100.49677,0.0012642745730984117,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,64,gpu_resident,-1,5.217261330258716e-06,0.0008383713225895,160.71482150000003,100.49103673593466,0.6253649020109819,4.3733747997053385e-09,57.0,1965.0,100.492252,0.0012093258312528832,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,64,gpu_resident,-1,5.224620282895767e-06,0.0008424448040085,161.272674,100.34949366873629,0.6223410691185296,4.4007040921198324e-09,57.0,1965.0,100.350511,0.0010137881383487368,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,64,gpu_resident,-1,5.215761141712569e-06,0.0008382078325822,160.70032500000002,100.51994057148345,0.6254868776218278,4.37204280930305e-09,56.5,1965.0,100.520949,0.001003212408234866,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,64,gpu_resident,-1,5.215406725472023e-06,0.0008423632879622,161.535514,100.5267714671954,0.6224012934708126,4.392692413771321e-09,59.0,1965.0,100.528114,0.001335497783339079,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,64,gpu_resident,-1,5.217029646225186e-06,0.0008412728598968,161.274947,100.4954994609532,0.6232080279688508,4.3884049941422e-09,57.5,1965.0,100.49677,0.0012642745730984117,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,64,gpu_resident,-1,5.217261330258716e-06,0.0008383713225895,160.71482150000003,100.49103673593466,0.6253649020109819,4.3733747997053385e-09,57.0,1965.0,100.492252,0.0012093258312528832,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,64,gpu_resident,-1,5.224620282895767e-06,0.0008424448040085,161.272674,100.34949366873629,0.6223410691185296,4.4007040921198324e-09,57.0,1965.0,100.350511,0.0010137881383487368,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,64,gpu_resident,-1,5.215761141712569e-06,0.0008382078325822,160.70032500000002,100.51994057148345,0.6254868776218278,4.37204280930305e-09,56.5,1965.0,100.520949,0.001003212408234866,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,64,gpu_resident,-1,5.215406725472023e-06,0.0008423632879622,161.535514,100.5267714671954,0.6224012934708126,4.392692413771321e-09,59.0,1965.0,100.528114,0.001335497783339079,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,128,gpu_resident,-1,5.161149326824335e-06,0.000913588911308,176.9864725,812.6686004221395,4.591018945266036,4.715780447847844e-09,56.5,1965.0,812.67911,0.0012932181525204811,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,128,gpu_resident,-1,5.161019462947544e-06,0.000930721794338,180.209517,812.6890491524251,4.506506697829406,4.804832517128775e-09,59.0,1965.0,812.6979225,0.0010918502696855015,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,128,gpu_resident,-1,5.183126736815811e-06,0.0009327962864666,180.429354,809.2227361927711,4.496484453093053,4.818814306089522e-09,60.0,1953.5,809.2450455000001,0.0027568809217948242,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,128,gpu_resident,-1,5.161102740856931e-06,0.0009229959547593,178.839948,812.6759358608685,4.5442279333648825,4.763598433803592e-09,58.0,1965.0,812.68536,0.001159642941983563,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,128,gpu_resident,-1,5.160498668703173e-06,0.0009182465066358,177.9483555,812.771065214522,4.567732052002859,4.738619036896551e-09,57.5,1965.0,812.779809,0.001075799305882974,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,128,gpu_resident,-1,5.161149326824335e-06,0.000913588911308,176.9864725,812.6686004221395,4.591018945266036,4.715780447847844e-09,56.5,1965.0,812.67911,0.0012932181525204811,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,128,gpu_resident,-1,5.161019462947544e-06,0.000930721794338,180.209517,812.6890491524251,4.506506697829406,4.804832517128775e-09,59.0,1965.0,812.6979225,0.0010918502696855015,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,128,gpu_resident,-1,5.183126736815811e-06,0.0009327962864666,180.429354,809.2227361927711,4.496484453093053,4.818814306089522e-09,60.0,1953.5,809.2450455000001,0.0027568809217948242,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,128,gpu_resident,-1,5.161102740856931e-06,0.0009229959547593,178.839948,812.6759358608685,4.5442279333648825,4.763598433803592e-09,58.0,1965.0,812.68536,0.001159642941983563,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,128,gpu_resident,-1,5.160498668703173e-06,0.0009182465066358,177.9483555,812.771065214522,4.567732052002859,4.738619036896551e-09,57.5,1965.0,812.779809,0.001075799305882974,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,128,gpu_resident,-1,5.161149326824335e-06,0.000913588911308,176.9864725,812.6686004221395,4.591018945266036,4.715780447847844e-09,56.5,1965.0,812.67911,0.0012932181525204811,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,128,gpu_resident,-1,5.161019462947544e-06,0.000930721794338,180.209517,812.6890491524251,4.506506697829406,4.804832517128775e-09,59.0,1965.0,812.6979225,0.0010918502696855015,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,128,gpu_resident,-1,5.183126736815811e-06,0.0009327962864666,180.429354,809.2227361927711,4.496484453093053,4.818814306089522e-09,60.0,1953.5,809.2450455000001,0.0027568809217948242,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,128,gpu_resident,-1,5.161102740856931e-06,0.0009229959547593,178.839948,812.6759358608685,4.5442279333648825,4.763598433803592e-09,58.0,1965.0,812.68536,0.001159642941983563,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,128,gpu_resident,-1,5.160498668703173e-06,0.0009182465066358,177.9483555,812.771065214522,4.567732052002859,4.738619036896551e-09,57.5,1965.0,812.779809,0.001075799305882974,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,128,gpu_resident,-1,5.161149326824335e-06,0.000913588911308,176.9864725,812.6686004221395,4.591018945266036,4.715780447847844e-09,56.5,1965.0,812.67911,0.0012932181525204811,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,128,gpu_resident,-1,5.161019462947544e-06,0.000930721794338,180.209517,812.6890491524251,4.506506697829406,4.804832517128775e-09,59.0,1965.0,812.6979225,0.0010918502696855015,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,128,gpu_resident,-1,5.183126736815811e-06,0.0009327962864666,180.429354,809.2227361927711,4.496484453093053,4.818814306089522e-09,60.0,1953.5,809.2450455000001,0.0027568809217948242,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,128,gpu_resident,-1,5.161102740856931e-06,0.0009229959547593,178.839948,812.6759358608685,4.5442279333648825,4.763598433803592e-09,58.0,1965.0,812.68536,0.001159642941983563,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,128,gpu_resident,-1,5.160498668703173e-06,0.0009182465066358,177.9483555,812.771065214522,4.567732052002859,4.738619036896551e-09,57.5,1965.0,812.779809,0.001075799305882974,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,128,gpu_resident,-1,5.161149326824335e-06,0.000913588911308,176.9864725,812.6686004221395,4.591018945266036,4.715780447847844e-09,56.5,1965.0,812.67911,0.0012932181525204811,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,128,gpu_resident,-1,5.161019462947544e-06,0.000930721794338,180.209517,812.6890491524251,4.506506697829406,4.804832517128775e-09,59.0,1965.0,812.6979225,0.0010918502696855015,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,128,gpu_resident,-1,5.183126736815811e-06,0.0009327962864666,180.429354,809.2227361927711,4.496484453093053,4.818814306089522e-09,60.0,1953.5,809.2450455000001,0.0027568809217948242,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,128,gpu_resident,-1,5.161102740856931e-06,0.0009229959547593,178.839948,812.6759358608685,4.5442279333648825,4.763598433803592e-09,58.0,1965.0,812.68536,0.001159642941983563,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,128,gpu_resident,-1,5.160498668703173e-06,0.0009182465066358,177.9483555,812.771065214522,4.567732052002859,4.738619036896551e-09,57.5,1965.0,812.779809,0.001075799305882974,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,256,gpu_resident,-1,7.180509782803805e-06,0.0019802297612636,275.7848275,4672.987436122935,16.944716545714705,1.4218725551522504e-08,62.0,1965.0,4673.116536,0.002762684018109418,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,256,gpu_resident,-1,7.179988369087619e-06,0.0019903793687717,277.2113545,4673.326790397553,16.858309790814936,1.4291751423637396e-08,62.0,1965.0,4673.387565999999,0.00130047833528657,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,256,gpu_resident,-1,7.24233833007459e-06,0.0020196103990151,278.8655465,4633.093687526528,16.61430938183099,1.4626497999058478e-08,65.0,1950.0,4633.150179,0.0012193034996110796,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,256,gpu_resident,-1,7.1800376215160615e-06,0.0019915961861547,277.3833555,4673.294733087346,16.848009768880733,1.4299542522828053e-08,62.0,1965.0,4673.344419,0.0010631880823286366,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,256,gpu_resident,-1,7.2433070467004125e-06,0.001994293700622,275.233385,4632.474059661084,16.825220873703163,1.445030901971011e-08,64.0,1950.0,4632.536404,0.0013458108585995276,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,256,gpu_resident,-1,7.180509782803805e-06,0.0019802297612636,275.7848275,4672.987436122935,16.944716545714705,1.4218725551522504e-08,62.0,1965.0,4673.116536,0.002762684018109418,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,256,gpu_resident,-1,7.179988369087619e-06,0.0019903793687717,277.2113545,4673.326790397553,16.858309790814936,1.4291751423637396e-08,62.0,1965.0,4673.387565999999,0.00130047833528657,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,256,gpu_resident,-1,7.24233833007459e-06,0.0020196103990151,278.8655465,4633.093687526528,16.61430938183099,1.4626497999058478e-08,65.0,1950.0,4633.150179,0.0012193034996110796,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,256,gpu_resident,-1,7.1800376215160615e-06,0.0019915961861547,277.3833555,4673.294733087346,16.848009768880733,1.4299542522828053e-08,62.0,1965.0,4673.344419,0.0010631880823286366,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,256,gpu_resident,-1,7.2433070467004125e-06,0.001994293700622,275.233385,4632.474059661084,16.825220873703163,1.445030901971011e-08,64.0,1950.0,4632.536404,0.0013458108585995276,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,256,gpu_resident,-1,7.180509782803805e-06,0.0019802297612636,275.7848275,4672.987436122935,16.944716545714705,1.4218725551522504e-08,62.0,1965.0,4673.116536,0.002762684018109418,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,256,gpu_resident,-1,7.179988369087619e-06,0.0019903793687717,277.2113545,4673.326790397553,16.858309790814936,1.4291751423637396e-08,62.0,1965.0,4673.387565999999,0.00130047833528657,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,256,gpu_resident,-1,7.24233833007459e-06,0.0020196103990151,278.8655465,4633.093687526528,16.61430938183099,1.4626497999058478e-08,65.0,1950.0,4633.150179,0.0012193034996110796,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,256,gpu_resident,-1,7.1800376215160615e-06,0.0019915961861547,277.3833555,4673.294733087346,16.848009768880733,1.4299542522828053e-08,62.0,1965.0,4673.344419,0.0010631880823286366,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,256,gpu_resident,-1,7.2433070467004125e-06,0.001994293700622,275.233385,4632.474059661084,16.825220873703163,1.445030901971011e-08,64.0,1950.0,4632.536404,0.0013458108585995276,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,256,gpu_resident,-1,7.180509782803805e-06,0.0019802297612636,275.7848275,4672.987436122935,16.944716545714705,1.4218725551522504e-08,62.0,1965.0,4673.116536,0.002762684018109418,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,256,gpu_resident,-1,7.179988369087619e-06,0.0019903793687717,277.2113545,4673.326790397553,16.858309790814936,1.4291751423637396e-08,62.0,1965.0,4673.387565999999,0.00130047833528657,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,256,gpu_resident,-1,7.24233833007459e-06,0.0020196103990151,278.8655465,4633.093687526528,16.61430938183099,1.4626497999058478e-08,65.0,1950.0,4633.150179,0.0012193034996110796,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,256,gpu_resident,-1,7.1800376215160615e-06,0.0019915961861547,277.3833555,4673.294733087346,16.848009768880733,1.4299542522828053e-08,62.0,1965.0,4673.344419,0.0010631880823286366,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,256,gpu_resident,-1,7.2433070467004125e-06,0.001994293700622,275.233385,4632.474059661084,16.825220873703163,1.445030901971011e-08,64.0,1950.0,4632.536404,0.0013458108585995276,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,256,gpu_resident,-1,7.180509782803805e-06,0.0019802297612636,275.7848275,4672.987436122935,16.944716545714705,1.4218725551522504e-08,62.0,1965.0,4673.116536,0.002762684018109418,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,256,gpu_resident,-1,7.179988369087619e-06,0.0019903793687717,277.2113545,4673.326790397553,16.858309790814936,1.4291751423637396e-08,62.0,1965.0,4673.387565999999,0.00130047833528657,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,256,gpu_resident,-1,7.24233833007459e-06,0.0020196103990151,278.8655465,4633.093687526528,16.61430938183099,1.4626497999058478e-08,65.0,1950.0,4633.150179,0.0012193034996110796,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,256,gpu_resident,-1,7.1800376215160615e-06,0.0019915961861547,277.3833555,4673.294733087346,16.848009768880733,1.4299542522828053e-08,62.0,1965.0,4673.344419,0.0010631880823286366,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,256,gpu_resident,-1,7.2433070467004125e-06,0.001994293700622,275.233385,4632.474059661084,16.825220873703163,1.445030901971011e-08,64.0,1950.0,4632.536404,0.0013458108585995276,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,512,gpu_resident,-1,2.268124110511216e-05,0.007248085481284,319.45391800000004,11835.130835917833,37.03536012277364,1.6441095064942165e-07,65.0,1822.0,11835.2825575,0.0012819594837676362,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,512,gpu_resident,-1,2.269167419792137e-05,0.0072134093990058,317.8530975,11829.689323874989,37.21339537958258,1.6370235151338404e-07,65.5,1822.0,11829.8695415,0.0015234349785231416,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,512,gpu_resident,-1,2.2760561473190104e-05,0.0071977680989348,316.57727,11793.88550305285,37.29426293127252,1.6351774961251068e-07,66.0,1815.0,11794.038141,0.0012942125571013818,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,512,gpu_resident,-1,2.2619119707171586e-05,0.0072255863346739,319.393123,11867.634968786617,37.15068142108288,1.6344807814612434e-07,63.0,1830.0,11867.771779,0.0011528009897787683,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,512,gpu_resident,-1,2.2763509849990964e-05,0.0071338785469004,313.706719,11792.35793464893,37.62826269542149,1.622465886162332e-07,66.0,1815.0,11792.505084,0.001247836538587066,energy_opt,energy_j,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,512,gpu_resident,-1,2.268124110511216e-05,0.007248085481284,319.45391800000004,11835.130835917833,37.03536012277364,1.6441095064942165e-07,65.0,1822.0,11835.2825575,0.0012819594837676362,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,512,gpu_resident,-1,2.269167419792137e-05,0.0072134093990058,317.8530975,11829.689323874989,37.21339537958258,1.6370235151338404e-07,65.5,1822.0,11829.8695415,0.0015234349785231416,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,512,gpu_resident,-1,2.2760561473190104e-05,0.0071977680989348,316.57727,11793.88550305285,37.29426293127252,1.6351774961251068e-07,66.0,1815.0,11794.038141,0.0012942125571013818,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,512,gpu_resident,-1,2.2619119707171586e-05,0.0072255863346739,319.393123,11867.634968786617,37.15068142108288,1.6344807814612434e-07,63.0,1830.0,11867.771779,0.0011528009897787683,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,512,gpu_resident,-1,2.2763509849990964e-05,0.0071338785469004,313.706719,11792.35793464893,37.62826269542149,1.622465886162332e-07,66.0,1815.0,11792.505084,0.001247836538587066,runtime_opt,runtime_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,512,gpu_resident,-1,2.268124110511216e-05,0.007248085481284,319.45391800000004,11835.130835917833,37.03536012277364,1.6441095064942165e-07,65.0,1822.0,11835.2825575,0.0012819594837676362,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,512,gpu_resident,-1,2.269167419792137e-05,0.0072134093990058,317.8530975,11829.689323874989,37.21339537958258,1.6370235151338404e-07,65.5,1822.0,11829.8695415,0.0015234349785231416,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,512,gpu_resident,-1,2.2760561473190104e-05,0.0071977680989348,316.57727,11793.88550305285,37.29426293127252,1.6351774961251068e-07,66.0,1815.0,11794.038141,0.0012942125571013818,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,512,gpu_resident,-1,2.2619119707171586e-05,0.0072255863346739,319.393123,11867.634968786617,37.15068142108288,1.6344807814612434e-07,63.0,1830.0,11867.771779,0.0011528009897787683,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,512,gpu_resident,-1,2.2763509849990964e-05,0.0071338785469004,313.706719,11792.35793464893,37.62826269542149,1.622465886162332e-07,66.0,1815.0,11792.505084,0.001247836538587066,edp_opt,edp_j_s,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,512,gpu_resident,-1,2.268124110511216e-05,0.007248085481284,319.45391800000004,11835.130835917833,37.03536012277364,1.6441095064942165e-07,65.0,1822.0,11835.2825575,0.0012819594837676362,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,2,512,gpu_resident,-1,2.269167419792137e-05,0.0072134093990058,317.8530975,11829.689323874989,37.21339537958258,1.6370235151338404e-07,65.5,1822.0,11829.8695415,0.0015234349785231416,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,3,512,gpu_resident,-1,2.2760561473190104e-05,0.0071977680989348,316.57727,11793.88550305285,37.29426293127252,1.6351774961251068e-07,66.0,1815.0,11794.038141,0.0012942125571013818,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,4,512,gpu_resident,-1,2.2619119707171586e-05,0.0072255863346739,319.393123,11867.634968786617,37.15068142108288,1.6344807814612434e-07,63.0,1830.0,11867.771779,0.0011528009897787683,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,5,512,gpu_resident,-1,2.2763509849990964e-05,0.0071338785469004,313.706719,11792.35793464893,37.62826269542149,1.622465886162332e-07,66.0,1815.0,11792.505084,0.001247836538587066,throughput_opt,throughput_gflops,single_configuration,gpu_resident
3090,RTX 3090,GPU,GPU board NVML,1,512,gpu_resident,-1,2.268124110511216e-05,0.007248085481284,319.45391800000004,11835.130835917833,37.03536012277364,1.6441095064942165e-07,65.0,1822.0,11835.2825575,0.0012819594837676362,efficiency_opt,efficiency_gflop_per_j,single_configuration,gpu_resident
